question,document_identifier,question_identifier
I would like to build plastic product design molding and assembly. Which zoning districts permits this use?,id2,qid56
Which zoning districts allow auto body shops?,id2,qid57
Which zoning districts permit auto body shops?,id2,qid58
I would like to build auto body shops. Which zoning districts permits this use?,id2,qid59
Which zoning districts allow alcohol manufacturing?,id2,qid60
Which zoning districts permit alcohol manufacturing?,id2,qid61
I would like to build alcohol manufacturing. Which zoning districts permits this use?,id2,qid62
Which zoning districts allow public parking lots?,id2,qid63
Which zoning districts permit public parking lots?,id2,qid64
I would like to build public parking lots. Which zoning districts permits this use?,id2,qid65
Which zoning districts allow rehabilitation centers?,id2,qid66
Which zoning districts permit rehabilitation centers?,id2,qid67
I would like to build rehabilitation centers. Which zoning districts permits this use?,id2,qid68
Which zoning districts allow taverns and cocktail lounges?,id2,qid69
Which zoning districts permit taverns and cocktail lounges?,id2,qid70
I would like to build taverns and cocktail lounges. Which zoning districts permits this use?,id2,qid71
Which zoning districts allow self-storage warehouses?,id2,qid72
Which zoning districts permit self-storage warehouses?,id2,qid73
I would like to build self-storage warehouses. Which zoning districts permits this use?,id2,qid74
Which zoning districts allow automotive motor fuel dispensing facilities?,id2,qid75
Which zoning districts permit automotive motor fuel dispensing facilities?,id2,qid76
I would like to build automotive motor fuel dispensing facilities. Which zoning districts permits this use?,id2,qid77
Which zoning districts allow small metal products design casting fabricating and processing?,id2,qid78
Which zoning districts permit small metal products design casting fabricating and processing?,id2,qid79
I would like to build small metal products design casting fabricating and processing. Which zoning districts permits this use?,id2,qid80
Which zoning districts allow religious cultural and fraternal activities?,id2,qid81
Which zoning districts permit religious cultural and fraternal activities?,id2,qid82
I would like to build religious cultural and fraternal activities. Which zoning districts permits this use?,id2,qid83
Which zoning districts allow public utility stations?,id2,qid84
Which zoning districts permit public utility stations?,id2,qid85
I would like to build public utility stations. Which zoning districts permits this use?,id2,qid86
Which zoning districts allow business services?,id2,qid87
Which zoning districts permit business services?,id2,qid88
I would like to build business services. Which zoning districts permits this use?,id2,qid89
Which zoning districts allow cotton gins?,id2,qid90
Which zoning districts permit cotton gins?,id2,qid91
I would like to build cotton gins. Which zoning districts permits this use?,id2,qid92
Which zoning districts allow breweries?,id2,qid93
Which zoning districts permit breweries?,id2,qid94
I would like to build breweries. Which zoning districts permits this use?,id2,qid95
Which zoning districts allow dry cleaning plants?,id2,qid96
Which zoning districts permit dry cleaning plants?,id2,qid97
I would like to build dry cleaning plants. Which zoning districts permits this use?,id2,qid98
Which zoning districts allow health and medical institutions (such as hospitals)?,id2,qid99
Which zoning districts permit health and medical institutions (such as hospitals)?,id2,qid100
I would like to build health and medical institutions (such as hospitals). Which zoning districts permits this use?,id2,qid101
Which zoning districts allow public and governmental services?,id2,qid102
Which zoning districts permit public and governmental services?,id2,qid103
I would like to build public and governmental services. Which zoning districts permits this use?,id2,qid104
Which zoning districts allow libraries?,id2,qid105
Which zoning districts permit libraries?,id2,qid106
I would like to build libraries. Which zoning districts permits this use?,id2,qid107
Which zoning districts allow police and fire department stations?,id2,qid108
Which zoning districts permit police and fire department stations?,id2,qid109
I would like to build police and fire department stations. Which zoning districts permits this use?,id2,qid110
Which zoning districts allow restaurants?,id2,qid111
Which zoning districts permit restaurants?,id2,qid112
I would like to build restaurants. Which zoning districts permits this use?,id2,qid113
Which zoning districts allow open space?,id2,qid114
Which zoning districts permit open space?,id2,qid115
I would like to build open space. Which zoning districts permits this use?,id2,qid116
Which zoning districts allow furniture assembly?,id2,qid117
Which zoning districts permit furniture assembly?,id2,qid118
I would like to build furniture assembly. Which zoning districts permits this use?,id2,qid119
Which zoning districts allow commercial printing and publishing?,id2,qid120
Which zoning districts permit commercial printing and publishing?,id2,qid121
I would like to build commercial printing and publishing. Which zoning districts permits this use?,id2,qid122
Which zoning districts allow research or testing laboratories?,id2,qid123
Which zoning districts permit research or testing laboratories?,id2,qid124
I would like to build research or testing laboratories. Which zoning districts permits this use?,id2,qid125
Which zoning districts allow single-family dwellings?,id2,qid126
Which zoning districts permit single-family dwellings?,id2,qid127
I would like to build single-family dwellings. Which zoning districts permits this use?,id2,qid128
Which zoning districts allow amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id2,qid129
Which zoning districts permit amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id2,qid130
I would like to build amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses). Which zoning districts permits this use?,id2,qid131
Which zoning districts allow automotive sales?,id2,qid132
Which zoning districts permit automotive sales?,id2,qid133
I would like to build automotive sales. Which zoning districts permits this use?,id2,qid134
Which zoning districts allow dwellings?,id2,qid135
Which zoning districts permit dwellings?,id2,qid136
I would like to build dwellings. Which zoning districts permits this use?,id2,qid137
Which zoning districts allow light commercial (excluding wholesale sales)?,id2,qid138
Which zoning districts permit light commercial (excluding wholesale sales)?,id2,qid139
I would like to build light commercial (excluding wholesale sales). Which zoning districts permits this use?,id2,qid140
Which zoning districts allow agricultural Use?,id2,qid141
Which zoning districts permit agricultural Use?,id2,qid142
I would like to build agricultural Use. Which zoning districts permits this use?,id2,qid143
Which zoning districts allow community centers (including wholesale and retail sales)?,id2,qid144
Which zoning districts permit community centers (including wholesale and retail sales)?,id2,qid145
I would like to build community centers (including wholesale and retail sales). Which zoning districts permits this use?,id2,qid146
Which zoning districts allow physical fitness centers?,id2,qid147
Which zoning districts permit physical fitness centers?,id2,qid148
I would like to build physical fitness centers. Which zoning districts permits this use?,id2,qid149
Which zoning districts allow paper manufacturing?,id2,qid150
Which zoning districts permit paper manufacturing?,id2,qid151
I would like to build paper manufacturing. Which zoning districts permits this use?,id2,qid152
Which zoning districts allow liquid fertilizer manufacturing?,id2,qid153
Which zoning districts permit liquid fertilizer manufacturing?,id2,qid154
I would like to build liquid fertilizer manufacturing. Which zoning districts permits this use?,id2,qid155
Which zoning districts allow manufacture and finishing?,id2,qid156
Which zoning districts permit manufacture and finishing?,id2,qid157
I would like to build manufacture and finishing. Which zoning districts permits this use?,id2,qid158
Which zoning districts allow two-family dwellings?,id2,qid159
Which zoning districts permit two-family dwellings?,id2,qid160
I would like to build two-family dwellings. Which zoning districts permits this use?,id2,qid161
Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?,id2,qid162
Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?,id2,qid163
I would like to build convenience and neighborhood commercial centers (excluding wholesale sales). Which zoning districts permits this use?,id2,qid164
Which zoning districts allow carpet manufacturing?,id2,qid165
Which zoning districts permit carpet manufacturing?,id2,qid166
I would like to build carpet manufacturing. Which zoning districts permits this use?,id2,qid167
Which zoning districts allow product distribution centers?,id2,qid168
Which zoning districts permit product distribution centers?,id2,qid169
I would like to build product distribution centers. Which zoning districts permits this use?,id2,qid170
Which zoning districts allow public libraries?,id2,qid171
Which zoning districts permit public libraries?,id2,qid172
I would like to build public libraries. Which zoning districts permits this use?,id2,qid173
Which zoning districts allow multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id2,qid174
Which zoning districts permit multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id2,qid175
I would like to build multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences. Which zoning districts permits this use?,id2,qid176
Which zoning districts allow auto-dismantling yards?,id2,qid177
Which zoning districts permit auto-dismantling yards?,id2,qid178
I would like to build auto-dismantling yards. Which zoning districts permits this use?,id2,qid179
Which zoning districts allow woodworking shops?,id2,qid180
Which zoning districts permit woodworking shops?,id2,qid181
I would like to build woodworking shops. Which zoning districts permits this use?,id2,qid182
Which zoning districts allow publicly owned and operated parks?,id2,qid183
Which zoning districts permit publicly owned and operated parks?,id2,qid184
I would like to build publicly owned and operated parks. Which zoning districts permits this use?,id2,qid185
Which zoning districts allow indoor swap meets?,id2,qid186
Which zoning districts permit indoor swap meets?,id2,qid187
I would like to build indoor swap meets. Which zoning districts permits this use?,id2,qid188
Which zoning districts allow major automotive repair?,id2,qid189
Which zoning districts permit major automotive repair?,id2,qid190
I would like to build major automotive repair. Which zoning districts permits this use?,id2,qid191
Which zoning districts allow indoor theaters?,id2,qid192
Which zoning districts permit indoor theaters?,id2,qid193
I would like to build indoor theaters. Which zoning districts permits this use?,id2,qid194
Which zoning districts allow swimming pools and playgrounds?,id2,qid195
Which zoning districts permit swimming pools and playgrounds?,id2,qid196
I would like to build swimming pools and playgrounds. Which zoning districts permits this use?,id2,qid197
Which zoning districts allow hotels and motels (excluding other residential occupancies)?,id2,qid198
Which zoning districts permit hotels and motels (excluding other residential occupancies)?,id2,qid199
I would like to build hotels and motels (excluding other residential occupancies). Which zoning districts permits this use?,id2,qid200
Which zoning districts allow Minor automotive repair?,id2,qid201
Which zoning districts permit Minor automotive repair?,id2,qid202
I would like to build Minor automotive repair. Which zoning districts permits this use?,id2,qid203
Which zoning districts allow mortuary and funeral homes?,id2,qid204
Which zoning districts permit mortuary and funeral homes?,id2,qid205
I would like to build mortuary and funeral homes. Which zoning districts permits this use?,id2,qid206
Which zoning districts allow regional commercial centers (including wholesale and retail sales)?,id2,qid207
Which zoning districts permit regional commercial centers (including wholesale and retail sales)?,id2,qid208
I would like to build regional commercial centers (including wholesale and retail sales). Which zoning districts permits this use?,id2,qid209
Which zoning districts allow warehouses?,id2,qid210
Which zoning districts permit warehouses?,id2,qid211
I would like to build warehouses. Which zoning districts permits this use?,id2,qid212
Which zoning districts allow machine shops?,id2,qid213
Which zoning districts permit machine shops?,id2,qid214
I would like to build machine shops. Which zoning districts permits this use?,id2,qid215
Which zoning districts allow group care facilities?,id2,qid216
Which zoning districts permit group care facilities?,id2,qid217
I would like to build group care facilities. Which zoning districts permits this use?,id2,qid218
Which zoning districts allow building material supply sales (wholesale and retail)?,id2,qid219
Which zoning districts permit building material supply sales (wholesale and retail)?,id2,qid220
I would like to build building material supply sales (wholesale and retail). Which zoning districts permits this use?,id2,qid221
Which zoning districts allow buildings accessory to the permitted used (including private garages and accessory living quarters)?,id2,qid222
Which zoning districts permit buildings accessory to the permitted used (including private garages and accessory living quarters)?,id2,qid223
I would like to build buildings accessory to the permitted used (including private garages and accessory living quarters). Which zoning districts permits this use?,id2,qid224
Which zoning districts allow commercial bakeries?,id2,qid225
Which zoning districts permit commercial bakeries?,id2,qid226
I would like to build commercial bakeries. Which zoning districts permits this use?,id2,qid227
Which zoning districts allow regional recycling center?,id2,qid228
Which zoning districts permit regional recycling center?,id2,qid229
I would like to build regional recycling center. Which zoning districts permits this use?,id2,qid230
Which zoning districts allow minor automotive repair?,id2,qid231
Which zoning districts permit minor automotive repair?,id2,qid232
I would like to build minor automotive repair. Which zoning districts permits this use?,id2,qid233
Which zoning districts allow maintenance/storage buildings?,id2,qid234
Which zoning districts permit maintenance/storage buildings?,id2,qid235
I would like to build maintenance/storage buildings. Which zoning districts permits this use?,id2,qid236
Are single-family dwellings allowed in a R1 zoning district?,id2,qid237
Are single-family dwellings permitted in a R1 zoning district?,id2,qid238
Are single-family dwellings allowed in a R2 zoning district?,id2,qid239
Are single-family dwellings permitted in a R2 zoning district?,id2,qid240
Are single-family dwellings allowed in a R3 zoning district?,id2,qid241
Are single-family dwellings permitted in a R3 zoning district?,id2,qid242
Are publicly owned and operated parks allowed in a R1 zoning district?,id2,qid243
Are publicly owned and operated parks permitted in a R1 zoning district?,id2,qid244
Are publicly owned and operated parks allowed in a R2 zoning district?,id2,qid245
Are publicly owned and operated parks permitted in a R2 zoning district?,id2,qid246
Are publicly owned and operated parks allowed in a R3 zoning district?,id2,qid247
Are publicly owned and operated parks permitted in a R3 zoning district?,id2,qid248
Are recreation centers allowed in a R1 zoning district?,id2,qid249
Are recreation centers permitted in a R1 zoning district?,id2,qid250
Are recreation centers allowed in a R2 zoning district?,id2,qid251
Are recreation centers permitted in a R2 zoning district?,id2,qid252
Are recreation centers allowed in a R3 zoning district?,id2,qid253
Are recreation centers permitted in a R3 zoning district?,id2,qid254
Are swimming pools and playgrounds allowed in a R1 zoning district?,id2,qid255
Are swimming pools and playgrounds permitted in a R1 zoning district?,id2,qid256
Are swimming pools and playgrounds allowed in a R2 zoning district?,id2,qid257
Are swimming pools and playgrounds permitted in a R2 zoning district?,id2,qid258
Are swimming pools and playgrounds allowed in a R3 zoning district?,id2,qid259
Are swimming pools and playgrounds permitted in a R3 zoning district?,id2,qid260
Are police and fire department stations allowed in a R1 zoning district?,id2,qid261
Are police and fire department stations permitted in a R1 zoning district?,id2,qid262
Are police and fire department stations allowed in a R2 zoning district?,id2,qid263
Are police and fire department stations permitted in a R2 zoning district?,id2,qid264
Are police and fire department stations allowed in a R3 zoning district?,id2,qid265
Are police and fire department stations permitted in a R3 zoning district?,id2,qid266
Are police and fire department stations allowed in a C1 zoning district?,id2,qid267
Are police and fire department stations permitted in a C1 zoning district?,id2,qid268
Are police and fire department stations allowed in a C2 zoning district?,id2,qid269
Are police and fire department stations permitted in a C2 zoning district?,id2,qid270
Are police and fire department stations allowed in a C3 zoning district?,id2,qid271
Are police and fire department stations permitted in a C3 zoning district?,id2,qid272
Are police and fire department stations allowed in a C4 zoning district?,id2,qid273
Are police and fire department stations permitted in a C4 zoning district?,id2,qid274
Are public and governmental services allowed in a R1 zoning district?,id2,qid275
Are public and governmental services permitted in a R1 zoning district?,id2,qid276
Are public and governmental services allowed in a R2 zoning district?,id2,qid277
Are public and governmental services permitted in a R2 zoning district?,id2,qid278
Are public and governmental services allowed in a R3 zoning district?,id2,qid279
Are public and governmental services permitted in a R3 zoning district?,id2,qid280
Are public and governmental services allowed in a C1 zoning district?,id2,qid281
Are public and governmental services permitted in a C1 zoning district?,id2,qid282
Are public and governmental services allowed in a C2 zoning district?,id2,qid283
Are public and governmental services permitted in a C2 zoning district?,id2,qid284
Are public and governmental services allowed in a C3 zoning district?,id2,qid285
Are public and governmental services permitted in a C3 zoning district?,id2,qid286
Are public and governmental services allowed in a C4 zoning district?,id2,qid287
Are public and governmental services permitted in a C4 zoning district?,id2,qid288
Are public and governmental services allowed in a FI1 zoning district?,id2,qid289
Are public and governmental services permitted in a FI1 zoning district?,id2,qid290
Are public and governmental services allowed in a FI2 zoning district?,id2,qid291
Are public and governmental services permitted in a FI2 zoning district?,id2,qid292
Are public and governmental services allowed in a FI3 zoning district?,id2,qid293
Are public and governmental services permitted in a FI3 zoning district?,id2,qid294
Are public libraries allowed in a R1 zoning district?,id2,qid295
Are public libraries permitted in a R1 zoning district?,id2,qid296
Are public libraries allowed in a R2 zoning district?,id2,qid297
Are public libraries permitted in a R2 zoning district?,id2,qid298
Are public libraries allowed in a R3 zoning district?,id2,qid299
Are public libraries permitted in a R3 zoning district?,id2,qid300
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R1 zoning district?,id2,qid301
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R1 zoning district?,id2,qid302
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R2 zoning district?,id2,qid303
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R2 zoning district?,id2,qid304
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R3 zoning district?,id2,qid305
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R3 zoning district?,id2,qid306
Are public parking lots allowed in a R1 zoning district?,id2,qid307
Are public parking lots permitted in a R1 zoning district?,id2,qid308
Are public parking lots allowed in a R2 zoning district?,id2,qid309
Are public parking lots permitted in a R2 zoning district?,id2,qid310
Are public parking lots allowed in a R3 zoning district?,id2,qid311
Are public parking lots permitted in a R3 zoning district?,id2,qid312
Are private garages allowed in a R1 zoning district?,id2,qid313
Are private garages permitted in a R1 zoning district?,id2,qid314
Are private garages allowed in a R2 zoning district?,id2,qid315
Are private garages permitted in a R2 zoning district?,id2,qid316
Are private garages allowed in a R3 zoning district?,id2,qid317
Are private garages permitted in a R3 zoning district?,id2,qid318
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R1 zoning district?,id2,qid319
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R1 zoning district?,id2,qid320
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R2 zoning district?,id2,qid321
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R2 zoning district?,id2,qid322
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R3 zoning district?,id2,qid323
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R3 zoning district?,id2,qid324
Are temporary buildings allowed in a R1 zoning district?,id2,qid325
Are temporary buildings permitted in a R1 zoning district?,id2,qid326
Are temporary buildings allowed in a R2 zoning district?,id2,qid327
Are temporary buildings permitted in a R2 zoning district?,id2,qid328
Are temporary buildings allowed in a R3 zoning district?,id2,qid329
Are temporary buildings permitted in a R3 zoning district?,id2,qid330
Are two-family dwellings allowed in a R2 zoning district?,id2,qid331
Are two-family dwellings permitted in a R2 zoning district?,id2,qid332
Are two-family dwellings allowed in a R3 zoning district?,id2,qid333
Are two-family dwellings permitted in a R3 zoning district?,id2,qid334
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences allowed in a R3 zoning district?,id2,qid335
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences permitted in a R3 zoning district?,id2,qid336
Are open space allowed in a A1 zoning district?,id2,qid337
Are open space permitted in a A1 zoning district?,id2,qid338
Are agricultural Use allowed in a A2 zoning district?,id2,qid339
Are agricultural Use permitted in a A2 zoning district?,id2,qid340
Are dwellings allowed in a A2 zoning district?,id2,qid341
Are dwellings permitted in a A2 zoning district?,id2,qid342
Are maintenance/storage buildings allowed in a A2 zoning district?,id2,qid343
Are maintenance/storage buildings permitted in a A2 zoning district?,id2,qid344
Are minor automotive repair allowed in a C1 zoning district?,id2,qid345
Are minor automotive repair permitted in a C1 zoning district?,id2,qid346
Are minor automotive repair allowed in a C3 zoning district?,id2,qid347
Are minor automotive repair permitted in a C3 zoning district?,id2,qid348
Are minor automotive repair allowed in a C4 zoning district?,id2,qid349
Are minor automotive repair permitted in a C4 zoning district?,id2,qid350
Are automotive motor fuel dispensing facilities allowed in a C1 zoning district?,id2,qid351
Are automotive motor fuel dispensing facilities permitted in a C1 zoning district?,id2,qid352
Are automotive motor fuel dispensing facilities allowed in a C2 zoning district?,id2,qid353
Are automotive motor fuel dispensing facilities permitted in a C2 zoning district?,id2,qid354
Are automotive motor fuel dispensing facilities allowed in a C3 zoning district?,id2,qid355
Are automotive motor fuel dispensing facilities permitted in a C3 zoning district?,id2,qid356
Are automotive motor fuel dispensing facilities allowed in a C4 zoning district?,id2,qid357
Are automotive motor fuel dispensing facilities permitted in a C4 zoning district?,id2,qid358
Are automotive self-service motor fuel dispensing facilities allowed in a C1 zoning district?,id2,qid359
Are automotive self-service motor fuel dispensing facilities permitted in a C1 zoning district?,id2,qid360
Are automotive self-service motor fuel dispensing facilities allowed in a C2 zoning district?,id2,qid361
Are automotive self-service motor fuel dispensing facilities permitted in a C2 zoning district?,id2,qid362
Are automotive self-service motor fuel dispensing facilities allowed in a C3 zoning district?,id2,qid363
Are automotive self-service motor fuel dispensing facilities permitted in a C3 zoning district?,id2,qid364
Are automotive self-service motor fuel dispensing facilities allowed in a C4 zoning district?,id2,qid365
Are automotive self-service motor fuel dispensing facilities permitted in a C4 zoning district?,id2,qid366
Are business services allowed in a C1 zoning district?,id2,qid367
Are business services permitted in a C1 zoning district?,id2,qid368
Are business services allowed in a C2 zoning district?,id2,qid369
Are business services permitted in a C2 zoning district?,id2,qid370
Are business services allowed in a C3 zoning district?,id2,qid371
Are business services permitted in a C3 zoning district?,id2,qid372
Are business services allowed in a C4 zoning district?,id2,qid373
Are business services permitted in a C4 zoning district?,id2,qid374
Are financial services allowed in a C1 zoning district?,id2,qid375
Are financial services permitted in a C1 zoning district?,id2,qid376
Are financial services allowed in a C2 zoning district?,id2,qid377
Are financial services permitted in a C2 zoning district?,id2,qid378
Are financial services allowed in a C3 zoning district?,id2,qid379
Are financial services permitted in a C3 zoning district?,id2,qid380
Are financial services allowed in a C4 zoning district?,id2,qid381
Are financial services permitted in a C4 zoning district?,id2,qid382
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C1 zoning district?,id2,qid383
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C1 zoning district?,id2,qid384
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C2 zoning district?,id2,qid385
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C2 zoning district?,id2,qid386
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C3 zoning district?,id2,qid387
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C3 zoning district?,id2,qid388
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C4 zoning district?,id2,qid389
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C4 zoning district?,id2,qid390
Are family and group day care facilities allowed in a C1 zoning district?,id2,qid391
Are family and group day care facilities permitted in a C1 zoning district?,id2,qid392
Are family and group day care facilities allowed in a C2 zoning district?,id2,qid393
Are family and group day care facilities permitted in a C2 zoning district?,id2,qid394
Are family and group day care facilities allowed in a C3 zoning district?,id2,qid395
Are family and group day care facilities permitted in a C3 zoning district?,id2,qid396
Are family and group day care facilities allowed in a C4 zoning district?,id2,qid397
Are family and group day care facilities permitted in a C4 zoning district?,id2,qid398
Are libraries allowed in a C1 zoning district?,id2,qid399
Are libraries permitted in a C1 zoning district?,id2,qid400
Are libraries allowed in a C2 zoning district?,id2,qid401
Are libraries permitted in a C2 zoning district?,id2,qid402
Are libraries allowed in a C3 zoning district?,id2,qid403
Are libraries permitted in a C3 zoning district?,id2,qid404
Are libraries allowed in a C4 zoning district?,id2,qid405
Are libraries permitted in a C4 zoning district?,id2,qid406
Are mortuary and funeral homes allowed in a C1 zoning district?,id2,qid407
Are mortuary and funeral homes permitted in a C1 zoning district?,id2,qid408
Are mortuary and funeral homes allowed in a C2 zoning district?,id2,qid409
Are mortuary and funeral homes permitted in a C2 zoning district?,id2,qid410
Are mortuary and funeral homes allowed in a C3 zoning district?,id2,qid411
Are mortuary and funeral homes permitted in a C3 zoning district?,id2,qid412
Are mortuary and funeral homes allowed in a C4 zoning district?,id2,qid413
Are mortuary and funeral homes permitted in a C4 zoning district?,id2,qid414
Are places of religious worship allowed in a C1 zoning district?,id2,qid415
Are places of religious worship permitted in a C1 zoning district?,id2,qid416
Are places of religious worship allowed in a C2 zoning district?,id2,qid417
Are places of religious worship permitted in a C2 zoning district?,id2,qid418
Are places of religious worship allowed in a C3 zoning district?,id2,qid419
Are places of religious worship permitted in a C3 zoning district?,id2,qid420
Are places of religious worship allowed in a C4 zoning district?,id2,qid421
Are places of religious worship permitted in a C4 zoning district?,id2,qid422
Are places of religious worship allowed in a FI1 zoning district?,id2,qid423
Are places of religious worship permitted in a FI1 zoning district?,id2,qid424
Are places of religious worship allowed in a FI2 zoning district?,id2,qid425
Are places of religious worship permitted in a FI2 zoning district?,id2,qid426
Are places of religious worship allowed in a FI3 zoning district?,id2,qid427
Are places of religious worship permitted in a FI3 zoning district?,id2,qid428
Are public utility stations allowed in a C1 zoning district?,id2,qid429
Are public utility stations permitted in a C1 zoning district?,id2,qid430
Are public utility stations allowed in a C2 zoning district?,id2,qid431
Are public utility stations permitted in a C2 zoning district?,id2,qid432
Are public utility stations allowed in a C3 zoning district?,id2,qid433
Are public utility stations permitted in a C3 zoning district?,id2,qid434
Are public utility stations allowed in a C4 zoning district?,id2,qid435
Are public utility stations permitted in a C4 zoning district?,id2,qid436
Are restaurants allowed in a C1 zoning district?,id2,qid437
Are restaurants permitted in a C1 zoning district?,id2,qid438
Are restaurants allowed in a C2 zoning district?,id2,qid439
Are restaurants permitted in a C2 zoning district?,id2,qid440
Are restaurants allowed in a C3 zoning district?,id2,qid441
Are restaurants permitted in a C3 zoning district?,id2,qid442
Are restaurants allowed in a C4 zoning district?,id2,qid443
Are restaurants permitted in a C4 zoning district?,id2,qid444
Are light commercial (excluding wholesale sales) allowed in a C2 zoning district?,id2,qid445
Are light commercial (excluding wholesale sales) permitted in a C2 zoning district?,id2,qid446
Are light commercial (excluding wholesale sales) allowed in a C3 zoning district?,id2,qid447
Are light commercial (excluding wholesale sales) permitted in a C3 zoning district?,id2,qid448
Are light commercial (excluding wholesale sales) allowed in a C4 zoning district?,id2,qid449
