question,document_identifier,question_identifier
Which zoning districts permit libraries?,id13,qid106
I would like to build libraries. Which zoning districts permits this use?,id13,qid107
Which zoning districts allow police and fire department stations?,id13,qid108
Which zoning districts permit police and fire department stations?,id13,qid109
I would like to build police and fire department stations. Which zoning districts permits this use?,id13,qid110
Which zoning districts allow restaurants?,id13,qid111
Which zoning districts permit restaurants?,id13,qid112
I would like to build restaurants. Which zoning districts permits this use?,id13,qid113
Which zoning districts allow open space?,id13,qid114
Which zoning districts permit open space?,id13,qid115
I would like to build open space. Which zoning districts permits this use?,id13,qid116
Which zoning districts allow furniture assembly?,id13,qid117
Which zoning districts permit furniture assembly?,id13,qid118
I would like to build furniture assembly. Which zoning districts permits this use?,id13,qid119
Which zoning districts allow commercial printing and publishing?,id13,qid120
Which zoning districts permit commercial printing and publishing?,id13,qid121
I would like to build commercial printing and publishing. Which zoning districts permits this use?,id13,qid122
Which zoning districts allow research or testing laboratories?,id13,qid123
Which zoning districts permit research or testing laboratories?,id13,qid124
I would like to build research or testing laboratories. Which zoning districts permits this use?,id13,qid125
Which zoning districts allow single-family dwellings?,id13,qid126
Which zoning districts permit single-family dwellings?,id13,qid127
I would like to build single-family dwellings. Which zoning districts permits this use?,id13,qid128
Which zoning districts allow amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id13,qid129
Which zoning districts permit amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id13,qid130
I would like to build amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses). Which zoning districts permits this use?,id13,qid131
Which zoning districts allow automotive sales?,id13,qid132
Which zoning districts permit automotive sales?,id13,qid133
I would like to build automotive sales. Which zoning districts permits this use?,id13,qid134
Which zoning districts allow dwellings?,id13,qid135
Which zoning districts permit dwellings?,id13,qid136
I would like to build dwellings. Which zoning districts permits this use?,id13,qid137
Which zoning districts allow light commercial (excluding wholesale sales)?,id13,qid138
Which zoning districts permit light commercial (excluding wholesale sales)?,id13,qid139
I would like to build light commercial (excluding wholesale sales). Which zoning districts permits this use?,id13,qid140
Which zoning districts allow agricultural Use?,id13,qid141
Which zoning districts permit agricultural Use?,id13,qid142
I would like to build agricultural Use. Which zoning districts permits this use?,id13,qid143
Which zoning districts allow community centers (including wholesale and retail sales)?,id13,qid144
Which zoning districts permit community centers (including wholesale and retail sales)?,id13,qid145
I would like to build community centers (including wholesale and retail sales). Which zoning districts permits this use?,id13,qid146
Which zoning districts allow physical fitness centers?,id13,qid147
Which zoning districts permit physical fitness centers?,id13,qid148
I would like to build physical fitness centers. Which zoning districts permits this use?,id13,qid149
Which zoning districts allow paper manufacturing?,id13,qid150
Which zoning districts permit paper manufacturing?,id13,qid151
I would like to build paper manufacturing. Which zoning districts permits this use?,id13,qid152
Which zoning districts allow liquid fertilizer manufacturing?,id13,qid153
Which zoning districts permit liquid fertilizer manufacturing?,id13,qid154
I would like to build liquid fertilizer manufacturing. Which zoning districts permits this use?,id13,qid155
Which zoning districts allow manufacture and finishing?,id13,qid156
Which zoning districts permit manufacture and finishing?,id13,qid157
I would like to build manufacture and finishing. Which zoning districts permits this use?,id13,qid158
Which zoning districts allow two-family dwellings?,id13,qid159
Which zoning districts permit two-family dwellings?,id13,qid160
I would like to build two-family dwellings. Which zoning districts permits this use?,id13,qid161
Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?,id13,qid162
Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?,id13,qid163
I would like to build convenience and neighborhood commercial centers (excluding wholesale sales). Which zoning districts permits this use?,id13,qid164
Which zoning districts allow carpet manufacturing?,id13,qid165
Which zoning districts permit carpet manufacturing?,id13,qid166
I would like to build carpet manufacturing. Which zoning districts permits this use?,id13,qid167
Which zoning districts allow product distribution centers?,id13,qid168
Which zoning districts permit product distribution centers?,id13,qid169
I would like to build product distribution centers. Which zoning districts permits this use?,id13,qid170
Which zoning districts allow public libraries?,id13,qid171
Which zoning districts permit public libraries?,id13,qid172
I would like to build public libraries. Which zoning districts permits this use?,id13,qid173
Which zoning districts allow multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id13,qid174
Which zoning districts permit multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id13,qid175
I would like to build multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences. Which zoning districts permits this use?,id13,qid176
Which zoning districts allow auto-dismantling yards?,id13,qid177
Which zoning districts permit auto-dismantling yards?,id13,qid178
I would like to build auto-dismantling yards. Which zoning districts permits this use?,id13,qid179
Which zoning districts allow woodworking shops?,id13,qid180
Which zoning districts permit woodworking shops?,id13,qid181
I would like to build woodworking shops. Which zoning districts permits this use?,id13,qid182
Which zoning districts allow publicly owned and operated parks?,id13,qid183
Which zoning districts permit publicly owned and operated parks?,id13,qid184
I would like to build publicly owned and operated parks. Which zoning districts permits this use?,id13,qid185
Which zoning districts allow indoor swap meets?,id13,qid186
Which zoning districts permit indoor swap meets?,id13,qid187
I would like to build indoor swap meets. Which zoning districts permits this use?,id13,qid188
Which zoning districts allow major automotive repair?,id13,qid189
Which zoning districts permit major automotive repair?,id13,qid190
I would like to build major automotive repair. Which zoning districts permits this use?,id13,qid191
Which zoning districts allow indoor theaters?,id13,qid192
Which zoning districts permit indoor theaters?,id13,qid193
I would like to build indoor theaters. Which zoning districts permits this use?,id13,qid194
Which zoning districts allow swimming pools and playgrounds?,id13,qid195
Which zoning districts permit swimming pools and playgrounds?,id13,qid196
I would like to build swimming pools and playgrounds. Which zoning districts permits this use?,id13,qid197
Which zoning districts allow hotels and motels (excluding other residential occupancies)?,id13,qid198
Which zoning districts permit hotels and motels (excluding other residential occupancies)?,id13,qid199
I would like to build hotels and motels (excluding other residential occupancies). Which zoning districts permits this use?,id13,qid200
Which zoning districts allow Minor automotive repair?,id13,qid201
Which zoning districts permit Minor automotive repair?,id13,qid202
I would like to build Minor automotive repair. Which zoning districts permits this use?,id13,qid203
Which zoning districts allow mortuary and funeral homes?,id13,qid204
Which zoning districts permit mortuary and funeral homes?,id13,qid205
I would like to build mortuary and funeral homes. Which zoning districts permits this use?,id13,qid206
Which zoning districts allow regional commercial centers (including wholesale and retail sales)?,id13,qid207
Which zoning districts permit regional commercial centers (including wholesale and retail sales)?,id13,qid208
I would like to build regional commercial centers (including wholesale and retail sales). Which zoning districts permits this use?,id13,qid209
Which zoning districts allow warehouses?,id13,qid210
Which zoning districts permit warehouses?,id13,qid211
I would like to build warehouses. Which zoning districts permits this use?,id13,qid212
Which zoning districts allow machine shops?,id13,qid213
Which zoning districts permit machine shops?,id13,qid214
I would like to build machine shops. Which zoning districts permits this use?,id13,qid215
Which zoning districts allow group care facilities?,id13,qid216
Which zoning districts permit group care facilities?,id13,qid217
I would like to build group care facilities. Which zoning districts permits this use?,id13,qid218
Which zoning districts allow building material supply sales (wholesale and retail)?,id13,qid219
Which zoning districts permit building material supply sales (wholesale and retail)?,id13,qid220
I would like to build building material supply sales (wholesale and retail). Which zoning districts permits this use?,id13,qid221
Which zoning districts allow buildings accessory to the permitted used (including private garages and accessory living quarters)?,id13,qid222
Which zoning districts permit buildings accessory to the permitted used (including private garages and accessory living quarters)?,id13,qid223
I would like to build buildings accessory to the permitted used (including private garages and accessory living quarters). Which zoning districts permits this use?,id13,qid224
Which zoning districts allow commercial bakeries?,id13,qid225
Which zoning districts permit commercial bakeries?,id13,qid226
I would like to build commercial bakeries. Which zoning districts permits this use?,id13,qid227
Which zoning districts allow regional recycling center?,id13,qid228
Which zoning districts permit regional recycling center?,id13,qid229
I would like to build regional recycling center. Which zoning districts permits this use?,id13,qid230
Which zoning districts allow minor automotive repair?,id13,qid231
Which zoning districts permit minor automotive repair?,id13,qid232
I would like to build minor automotive repair. Which zoning districts permits this use?,id13,qid233
Which zoning districts allow maintenance/storage buildings?,id13,qid234
Which zoning districts permit maintenance/storage buildings?,id13,qid235
I would like to build maintenance/storage buildings. Which zoning districts permits this use?,id13,qid236
Are single-family dwellings allowed in a R1 zoning district?,id13,qid237
Are single-family dwellings permitted in a R1 zoning district?,id13,qid238
Are single-family dwellings allowed in a R2 zoning district?,id13,qid239
Are single-family dwellings permitted in a R2 zoning district?,id13,qid240
Are single-family dwellings allowed in a R3 zoning district?,id13,qid241
Are single-family dwellings permitted in a R3 zoning district?,id13,qid242
Are publicly owned and operated parks allowed in a R1 zoning district?,id13,qid243
Are publicly owned and operated parks permitted in a R1 zoning district?,id13,qid244
Are publicly owned and operated parks allowed in a R2 zoning district?,id13,qid245
Are publicly owned and operated parks permitted in a R2 zoning district?,id13,qid246
Are publicly owned and operated parks allowed in a R3 zoning district?,id13,qid247
Are publicly owned and operated parks permitted in a R3 zoning district?,id13,qid248
Are recreation centers allowed in a R1 zoning district?,id13,qid249
Are recreation centers permitted in a R1 zoning district?,id13,qid250
Are recreation centers allowed in a R2 zoning district?,id13,qid251
Are recreation centers permitted in a R2 zoning district?,id13,qid252
Are recreation centers allowed in a R3 zoning district?,id13,qid253
Are recreation centers permitted in a R3 zoning district?,id13,qid254
Are swimming pools and playgrounds allowed in a R1 zoning district?,id13,qid255
Are swimming pools and playgrounds permitted in a R1 zoning district?,id13,qid256
Are swimming pools and playgrounds allowed in a R2 zoning district?,id13,qid257
Are swimming pools and playgrounds permitted in a R2 zoning district?,id13,qid258
Are swimming pools and playgrounds allowed in a R3 zoning district?,id13,qid259
Are swimming pools and playgrounds permitted in a R3 zoning district?,id13,qid260
Are police and fire department stations allowed in a R1 zoning district?,id13,qid261
Are police and fire department stations permitted in a R1 zoning district?,id13,qid262
Are police and fire department stations allowed in a R2 zoning district?,id13,qid263
Are police and fire department stations permitted in a R2 zoning district?,id13,qid264
Are police and fire department stations allowed in a R3 zoning district?,id13,qid265
Are police and fire department stations permitted in a R3 zoning district?,id13,qid266
Are police and fire department stations allowed in a C1 zoning district?,id13,qid267
Are police and fire department stations permitted in a C1 zoning district?,id13,qid268
Are police and fire department stations allowed in a C2 zoning district?,id13,qid269
Are police and fire department stations permitted in a C2 zoning district?,id13,qid270
Are police and fire department stations allowed in a C3 zoning district?,id13,qid271
Are police and fire department stations permitted in a C3 zoning district?,id13,qid272
Are police and fire department stations allowed in a C4 zoning district?,id13,qid273
Are police and fire department stations permitted in a C4 zoning district?,id13,qid274
Are public and governmental services allowed in a R1 zoning district?,id13,qid275
Are public and governmental services permitted in a R1 zoning district?,id13,qid276
Are public and governmental services allowed in a R2 zoning district?,id13,qid277
Are public and governmental services permitted in a R2 zoning district?,id13,qid278
Are public and governmental services allowed in a R3 zoning district?,id13,qid279
Are public and governmental services permitted in a R3 zoning district?,id13,qid280
Are public and governmental services allowed in a C1 zoning district?,id13,qid281
Are public and governmental services permitted in a C1 zoning district?,id13,qid282
Are public and governmental services allowed in a C2 zoning district?,id13,qid283
Are public and governmental services permitted in a C2 zoning district?,id13,qid284
Are public and governmental services allowed in a C3 zoning district?,id13,qid285
Are public and governmental services permitted in a C3 zoning district?,id13,qid286
Are public and governmental services allowed in a C4 zoning district?,id13,qid287
Are public and governmental services permitted in a C4 zoning district?,id13,qid288
Are public and governmental services allowed in a FI1 zoning district?,id13,qid289
Are public and governmental services permitted in a FI1 zoning district?,id13,qid290
Are public and governmental services allowed in a FI2 zoning district?,id13,qid291
Are public and governmental services permitted in a FI2 zoning district?,id13,qid292
Are public and governmental services allowed in a FI3 zoning district?,id13,qid293
Are public and governmental services permitted in a FI3 zoning district?,id13,qid294
Are public libraries allowed in a R1 zoning district?,id13,qid295
Are public libraries permitted in a R1 zoning district?,id13,qid296
Are public libraries allowed in a R2 zoning district?,id13,qid297
Are public libraries permitted in a R2 zoning district?,id13,qid298
Are public libraries allowed in a R3 zoning district?,id13,qid299
Are public libraries permitted in a R3 zoning district?,id13,qid300
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R1 zoning district?,id13,qid301
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R1 zoning district?,id13,qid302
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R2 zoning district?,id13,qid303
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R2 zoning district?,id13,qid304
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R3 zoning district?,id13,qid305
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R3 zoning district?,id13,qid306
Are public parking lots allowed in a R1 zoning district?,id13,qid307
Are public parking lots permitted in a R1 zoning district?,id13,qid308
Are public parking lots allowed in a R2 zoning district?,id13,qid309
Are public parking lots permitted in a R2 zoning district?,id13,qid310
Are public parking lots allowed in a R3 zoning district?,id13,qid311
Are public parking lots permitted in a R3 zoning district?,id13,qid312
Are private garages allowed in a R1 zoning district?,id13,qid313
Are private garages permitted in a R1 zoning district?,id13,qid314
Are private garages allowed in a R2 zoning district?,id13,qid315
Are private garages permitted in a R2 zoning district?,id13,qid316
Are private garages allowed in a R3 zoning district?,id13,qid317
Are private garages permitted in a R3 zoning district?,id13,qid318
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R1 zoning district?,id13,qid319
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R1 zoning district?,id13,qid320
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R2 zoning district?,id13,qid321
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R2 zoning district?,id13,qid322
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R3 zoning district?,id13,qid323
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R3 zoning district?,id13,qid324
Are temporary buildings allowed in a R1 zoning district?,id13,qid325
Are temporary buildings permitted in a R1 zoning district?,id13,qid326
Are temporary buildings allowed in a R2 zoning district?,id13,qid327
Are temporary buildings permitted in a R2 zoning district?,id13,qid328
Are temporary buildings allowed in a R3 zoning district?,id13,qid329
Are temporary buildings permitted in a R3 zoning district?,id13,qid330
Are two-family dwellings allowed in a R2 zoning district?,id13,qid331
Are two-family dwellings permitted in a R2 zoning district?,id13,qid332
Are two-family dwellings allowed in a R3 zoning district?,id13,qid333
Are two-family dwellings permitted in a R3 zoning district?,id13,qid334
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences allowed in a R3 zoning district?,id13,qid335
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences permitted in a R3 zoning district?,id13,qid336
Are open space allowed in a A1 zoning district?,id13,qid337
Are open space permitted in a A1 zoning district?,id13,qid338
Are agricultural Use allowed in a A2 zoning district?,id13,qid339
Are agricultural Use permitted in a A2 zoning district?,id13,qid340
Are dwellings allowed in a A2 zoning district?,id13,qid341
Are dwellings permitted in a A2 zoning district?,id13,qid342
Are maintenance/storage buildings allowed in a A2 zoning district?,id13,qid343
Are maintenance/storage buildings permitted in a A2 zoning district?,id13,qid344
Are minor automotive repair allowed in a C1 zoning district?,id13,qid345
Are minor automotive repair permitted in a C1 zoning district?,id13,qid346
Are minor automotive repair allowed in a C3 zoning district?,id13,qid347
Are minor automotive repair permitted in a C3 zoning district?,id13,qid348
Are minor automotive repair allowed in a C4 zoning district?,id13,qid349
Are minor automotive repair permitted in a C4 zoning district?,id13,qid350
Are automotive motor fuel dispensing facilities allowed in a C1 zoning district?,id13,qid351
Are automotive motor fuel dispensing facilities permitted in a C1 zoning district?,id13,qid352
Are automotive motor fuel dispensing facilities allowed in a C2 zoning district?,id13,qid353
Are automotive motor fuel dispensing facilities permitted in a C2 zoning district?,id13,qid354
Are automotive motor fuel dispensing facilities allowed in a C3 zoning district?,id13,qid355
Are automotive motor fuel dispensing facilities permitted in a C3 zoning district?,id13,qid356
Are automotive motor fuel dispensing facilities allowed in a C4 zoning district?,id13,qid357
Are automotive motor fuel dispensing facilities permitted in a C4 zoning district?,id13,qid358
Are automotive self-service motor fuel dispensing facilities allowed in a C1 zoning district?,id13,qid359
Are automotive self-service motor fuel dispensing facilities permitted in a C1 zoning district?,id13,qid360
Are automotive self-service motor fuel dispensing facilities allowed in a C2 zoning district?,id13,qid361
Are automotive self-service motor fuel dispensing facilities permitted in a C2 zoning district?,id13,qid362
Are automotive self-service motor fuel dispensing facilities allowed in a C3 zoning district?,id13,qid363
Are automotive self-service motor fuel dispensing facilities permitted in a C3 zoning district?,id13,qid364
Are automotive self-service motor fuel dispensing facilities allowed in a C4 zoning district?,id13,qid365
Are automotive self-service motor fuel dispensing facilities permitted in a C4 zoning district?,id13,qid366
Are business services allowed in a C1 zoning district?,id13,qid367
Are business services permitted in a C1 zoning district?,id13,qid368
Are business services allowed in a C2 zoning district?,id13,qid369
Are business services permitted in a C2 zoning district?,id13,qid370
Are business services allowed in a C3 zoning district?,id13,qid371
Are business services permitted in a C3 zoning district?,id13,qid372
Are business services allowed in a C4 zoning district?,id13,qid373
Are business services permitted in a C4 zoning district?,id13,qid374
Are financial services allowed in a C1 zoning district?,id13,qid375
Are financial services permitted in a C1 zoning district?,id13,qid376
Are financial services allowed in a C2 zoning district?,id13,qid377
Are financial services permitted in a C2 zoning district?,id13,qid378
Are financial services allowed in a C3 zoning district?,id13,qid379
Are financial services permitted in a C3 zoning district?,id13,qid380
Are financial services allowed in a C4 zoning district?,id13,qid381
Are financial services permitted in a C4 zoning district?,id13,qid382
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C1 zoning district?,id13,qid383
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C1 zoning district?,id13,qid384
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C2 zoning district?,id13,qid385
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C2 zoning district?,id13,qid386
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C3 zoning district?,id13,qid387
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C3 zoning district?,id13,qid388
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C4 zoning district?,id13,qid389
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C4 zoning district?,id13,qid390
Are family and group day care facilities allowed in a C1 zoning district?,id13,qid391
Are family and group day care facilities permitted in a C1 zoning district?,id13,qid392
Are family and group day care facilities allowed in a C2 zoning district?,id13,qid393
Are family and group day care facilities permitted in a C2 zoning district?,id13,qid394
Are family and group day care facilities allowed in a C3 zoning district?,id13,qid395
Are family and group day care facilities permitted in a C3 zoning district?,id13,qid396
Are family and group day care facilities allowed in a C4 zoning district?,id13,qid397
Are family and group day care facilities permitted in a C4 zoning district?,id13,qid398
Are libraries allowed in a C1 zoning district?,id13,qid399
Are libraries permitted in a C1 zoning district?,id13,qid400
Are libraries allowed in a C2 zoning district?,id13,qid401
Are libraries permitted in a C2 zoning district?,id13,qid402
Are libraries allowed in a C3 zoning district?,id13,qid403
Are libraries permitted in a C3 zoning district?,id13,qid404
Are libraries allowed in a C4 zoning district?,id13,qid405
Are libraries permitted in a C4 zoning district?,id13,qid406
Are mortuary and funeral homes allowed in a C1 zoning district?,id13,qid407
Are mortuary and funeral homes permitted in a C1 zoning district?,id13,qid408
Are mortuary and funeral homes allowed in a C2 zoning district?,id13,qid409
Are mortuary and funeral homes permitted in a C2 zoning district?,id13,qid410
Are mortuary and funeral homes allowed in a C3 zoning district?,id13,qid411
Are mortuary and funeral homes permitted in a C3 zoning district?,id13,qid412
Are mortuary and funeral homes allowed in a C4 zoning district?,id13,qid413
Are mortuary and funeral homes permitted in a C4 zoning district?,id13,qid414
Are places of religious worship allowed in a C1 zoning district?,id13,qid415
Are places of religious worship permitted in a C1 zoning district?,id13,qid416
Are places of religious worship allowed in a C2 zoning district?,id13,qid417
Are places of religious worship permitted in a C2 zoning district?,id13,qid418
Are places of religious worship allowed in a C3 zoning district?,id13,qid419
Are places of religious worship permitted in a C3 zoning district?,id13,qid420
Are places of religious worship allowed in a C4 zoning district?,id13,qid421
Are places of religious worship permitted in a C4 zoning district?,id13,qid422
Are places of religious worship allowed in a FI1 zoning district?,id13,qid423
Are places of religious worship permitted in a FI1 zoning district?,id13,qid424
Are places of religious worship allowed in a FI2 zoning district?,id13,qid425
Are places of religious worship permitted in a FI2 zoning district?,id13,qid426
Are places of religious worship allowed in a FI3 zoning district?,id13,qid427
Are places of religious worship permitted in a FI3 zoning district?,id13,qid428
Are public utility stations allowed in a C1 zoning district?,id13,qid429
Are public utility stations permitted in a C1 zoning district?,id13,qid430
Are public utility stations allowed in a C2 zoning district?,id13,qid431
Are public utility stations permitted in a C2 zoning district?,id13,qid432
Are public utility stations allowed in a C3 zoning district?,id13,qid433
Are public utility stations permitted in a C3 zoning district?,id13,qid434
Are public utility stations allowed in a C4 zoning district?,id13,qid435
Are public utility stations permitted in a C4 zoning district?,id13,qid436
Are restaurants allowed in a C1 zoning district?,id13,qid437
Are restaurants permitted in a C1 zoning district?,id13,qid438
Are restaurants allowed in a C2 zoning district?,id13,qid439
Are restaurants permitted in a C2 zoning district?,id13,qid440
Are restaurants allowed in a C3 zoning district?,id13,qid441
Are restaurants permitted in a C3 zoning district?,id13,qid442
Are restaurants allowed in a C4 zoning district?,id13,qid443
Are restaurants permitted in a C4 zoning district?,id13,qid444
Are light commercial (excluding wholesale sales) allowed in a C2 zoning district?,id13,qid445
Are light commercial (excluding wholesale sales) permitted in a C2 zoning district?,id13,qid446
Are light commercial (excluding wholesale sales) allowed in a C3 zoning district?,id13,qid447
Are light commercial (excluding wholesale sales) permitted in a C3 zoning district?,id13,qid448
Are light commercial (excluding wholesale sales) allowed in a C4 zoning district?,id13,qid449
