question,document_identifier,question_identifier
Which zoning districts allow furniture assembly?,id14,qid117
Which zoning districts permit furniture assembly?,id14,qid118
I would like to build furniture assembly. Which zoning districts permits this use?,id14,qid119
Which zoning districts allow commercial printing and publishing?,id14,qid120
Which zoning districts permit commercial printing and publishing?,id14,qid121
I would like to build commercial printing and publishing. Which zoning districts permits this use?,id14,qid122
Which zoning districts allow research or testing laboratories?,id14,qid123
Which zoning districts permit research or testing laboratories?,id14,qid124
I would like to build research or testing laboratories. Which zoning districts permits this use?,id14,qid125
Which zoning districts allow single-family dwellings?,id14,qid126
Which zoning districts permit single-family dwellings?,id14,qid127
I would like to build single-family dwellings. Which zoning districts permits this use?,id14,qid128
Which zoning districts allow amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id14,qid129
Which zoning districts permit amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id14,qid130
I would like to build amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses). Which zoning districts permits this use?,id14,qid131
Which zoning districts allow automotive sales?,id14,qid132
Which zoning districts permit automotive sales?,id14,qid133
I would like to build automotive sales. Which zoning districts permits this use?,id14,qid134
Which zoning districts allow dwellings?,id14,qid135
Which zoning districts permit dwellings?,id14,qid136
I would like to build dwellings. Which zoning districts permits this use?,id14,qid137
Which zoning districts allow light commercial (excluding wholesale sales)?,id14,qid138
Which zoning districts permit light commercial (excluding wholesale sales)?,id14,qid139
I would like to build light commercial (excluding wholesale sales). Which zoning districts permits this use?,id14,qid140
Which zoning districts allow agricultural Use?,id14,qid141
Which zoning districts permit agricultural Use?,id14,qid142
I would like to build agricultural Use. Which zoning districts permits this use?,id14,qid143
Which zoning districts allow community centers (including wholesale and retail sales)?,id14,qid144
Which zoning districts permit community centers (including wholesale and retail sales)?,id14,qid145
I would like to build community centers (including wholesale and retail sales). Which zoning districts permits this use?,id14,qid146
Which zoning districts allow physical fitness centers?,id14,qid147
Which zoning districts permit physical fitness centers?,id14,qid148
I would like to build physical fitness centers. Which zoning districts permits this use?,id14,qid149
Which zoning districts allow paper manufacturing?,id14,qid150
Which zoning districts permit paper manufacturing?,id14,qid151
I would like to build paper manufacturing. Which zoning districts permits this use?,id14,qid152
Which zoning districts allow liquid fertilizer manufacturing?,id14,qid153
Which zoning districts permit liquid fertilizer manufacturing?,id14,qid154
I would like to build liquid fertilizer manufacturing. Which zoning districts permits this use?,id14,qid155
Which zoning districts allow manufacture and finishing?,id14,qid156
Which zoning districts permit manufacture and finishing?,id14,qid157
I would like to build manufacture and finishing. Which zoning districts permits this use?,id14,qid158
Which zoning districts allow two-family dwellings?,id14,qid159
Which zoning districts permit two-family dwellings?,id14,qid160
I would like to build two-family dwellings. Which zoning districts permits this use?,id14,qid161
Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?,id14,qid162
Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?,id14,qid163
I would like to build convenience and neighborhood commercial centers (excluding wholesale sales). Which zoning districts permits this use?,id14,qid164
Which zoning districts allow carpet manufacturing?,id14,qid165
Which zoning districts permit carpet manufacturing?,id14,qid166
I would like to build carpet manufacturing. Which zoning districts permits this use?,id14,qid167
Which zoning districts allow product distribution centers?,id14,qid168
Which zoning districts permit product distribution centers?,id14,qid169
I would like to build product distribution centers. Which zoning districts permits this use?,id14,qid170
Which zoning districts allow public libraries?,id14,qid171
Which zoning districts permit public libraries?,id14,qid172
I would like to build public libraries. Which zoning districts permits this use?,id14,qid173
Which zoning districts allow multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id14,qid174
Which zoning districts permit multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id14,qid175
I would like to build multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences. Which zoning districts permits this use?,id14,qid176
Which zoning districts allow auto-dismantling yards?,id14,qid177
Which zoning districts permit auto-dismantling yards?,id14,qid178
I would like to build auto-dismantling yards. Which zoning districts permits this use?,id14,qid179
Which zoning districts allow woodworking shops?,id14,qid180
Which zoning districts permit woodworking shops?,id14,qid181
I would like to build woodworking shops. Which zoning districts permits this use?,id14,qid182
Which zoning districts allow publicly owned and operated parks?,id14,qid183
Which zoning districts permit publicly owned and operated parks?,id14,qid184
I would like to build publicly owned and operated parks. Which zoning districts permits this use?,id14,qid185
Which zoning districts allow indoor swap meets?,id14,qid186
Which zoning districts permit indoor swap meets?,id14,qid187
I would like to build indoor swap meets. Which zoning districts permits this use?,id14,qid188
Which zoning districts allow major automotive repair?,id14,qid189
Which zoning districts permit major automotive repair?,id14,qid190
I would like to build major automotive repair. Which zoning districts permits this use?,id14,qid191
Which zoning districts allow indoor theaters?,id14,qid192
Which zoning districts permit indoor theaters?,id14,qid193
I would like to build indoor theaters. Which zoning districts permits this use?,id14,qid194
Which zoning districts allow swimming pools and playgrounds?,id14,qid195
Which zoning districts permit swimming pools and playgrounds?,id14,qid196
I would like to build swimming pools and playgrounds. Which zoning districts permits this use?,id14,qid197
Which zoning districts allow hotels and motels (excluding other residential occupancies)?,id14,qid198
Which zoning districts permit hotels and motels (excluding other residential occupancies)?,id14,qid199
I would like to build hotels and motels (excluding other residential occupancies). Which zoning districts permits this use?,id14,qid200
Which zoning districts allow Minor automotive repair?,id14,qid201
Which zoning districts permit Minor automotive repair?,id14,qid202
I would like to build Minor automotive repair. Which zoning districts permits this use?,id14,qid203
Which zoning districts allow mortuary and funeral homes?,id14,qid204
Which zoning districts permit mortuary and funeral homes?,id14,qid205
I would like to build mortuary and funeral homes. Which zoning districts permits this use?,id14,qid206
Which zoning districts allow regional commercial centers (including wholesale and retail sales)?,id14,qid207
Which zoning districts permit regional commercial centers (including wholesale and retail sales)?,id14,qid208
I would like to build regional commercial centers (including wholesale and retail sales). Which zoning districts permits this use?,id14,qid209
Which zoning districts allow warehouses?,id14,qid210
Which zoning districts permit warehouses?,id14,qid211
I would like to build warehouses. Which zoning districts permits this use?,id14,qid212
Which zoning districts allow machine shops?,id14,qid213
Which zoning districts permit machine shops?,id14,qid214
I would like to build machine shops. Which zoning districts permits this use?,id14,qid215
Which zoning districts allow group care facilities?,id14,qid216
Which zoning districts permit group care facilities?,id14,qid217
I would like to build group care facilities. Which zoning districts permits this use?,id14,qid218
Which zoning districts allow building material supply sales (wholesale and retail)?,id14,qid219
Which zoning districts permit building material supply sales (wholesale and retail)?,id14,qid220
I would like to build building material supply sales (wholesale and retail). Which zoning districts permits this use?,id14,qid221
Which zoning districts allow buildings accessory to the permitted used (including private garages and accessory living quarters)?,id14,qid222
Which zoning districts permit buildings accessory to the permitted used (including private garages and accessory living quarters)?,id14,qid223
I would like to build buildings accessory to the permitted used (including private garages and accessory living quarters). Which zoning districts permits this use?,id14,qid224
Which zoning districts allow commercial bakeries?,id14,qid225
Which zoning districts permit commercial bakeries?,id14,qid226
I would like to build commercial bakeries. Which zoning districts permits this use?,id14,qid227
Which zoning districts allow regional recycling center?,id14,qid228
Which zoning districts permit regional recycling center?,id14,qid229
I would like to build regional recycling center. Which zoning districts permits this use?,id14,qid230
Which zoning districts allow minor automotive repair?,id14,qid231
Which zoning districts permit minor automotive repair?,id14,qid232
I would like to build minor automotive repair. Which zoning districts permits this use?,id14,qid233
Which zoning districts allow maintenance/storage buildings?,id14,qid234
Which zoning districts permit maintenance/storage buildings?,id14,qid235
I would like to build maintenance/storage buildings. Which zoning districts permits this use?,id14,qid236
Are single-family dwellings allowed in a R1 zoning district?,id14,qid237
Are single-family dwellings permitted in a R1 zoning district?,id14,qid238
Are single-family dwellings allowed in a R2 zoning district?,id14,qid239
Are single-family dwellings permitted in a R2 zoning district?,id14,qid240
Are single-family dwellings allowed in a R3 zoning district?,id14,qid241
Are single-family dwellings permitted in a R3 zoning district?,id14,qid242
Are publicly owned and operated parks allowed in a R1 zoning district?,id14,qid243
Are publicly owned and operated parks permitted in a R1 zoning district?,id14,qid244
Are publicly owned and operated parks allowed in a R2 zoning district?,id14,qid245
Are publicly owned and operated parks permitted in a R2 zoning district?,id14,qid246
Are publicly owned and operated parks allowed in a R3 zoning district?,id14,qid247
Are publicly owned and operated parks permitted in a R3 zoning district?,id14,qid248
Are recreation centers allowed in a R1 zoning district?,id14,qid249
Are recreation centers permitted in a R1 zoning district?,id14,qid250
Are recreation centers allowed in a R2 zoning district?,id14,qid251
Are recreation centers permitted in a R2 zoning district?,id14,qid252
Are recreation centers allowed in a R3 zoning district?,id14,qid253
Are recreation centers permitted in a R3 zoning district?,id14,qid254
Are swimming pools and playgrounds allowed in a R1 zoning district?,id14,qid255
Are swimming pools and playgrounds permitted in a R1 zoning district?,id14,qid256
Are swimming pools and playgrounds allowed in a R2 zoning district?,id14,qid257
Are swimming pools and playgrounds permitted in a R2 zoning district?,id14,qid258
Are swimming pools and playgrounds allowed in a R3 zoning district?,id14,qid259
Are swimming pools and playgrounds permitted in a R3 zoning district?,id14,qid260
Are police and fire department stations allowed in a R1 zoning district?,id14,qid261
Are police and fire department stations permitted in a R1 zoning district?,id14,qid262
Are police and fire department stations allowed in a R2 zoning district?,id14,qid263
Are police and fire department stations permitted in a R2 zoning district?,id14,qid264
Are police and fire department stations allowed in a R3 zoning district?,id14,qid265
Are police and fire department stations permitted in a R3 zoning district?,id14,qid266
Are police and fire department stations allowed in a C1 zoning district?,id14,qid267
Are police and fire department stations permitted in a C1 zoning district?,id14,qid268
Are police and fire department stations allowed in a C2 zoning district?,id14,qid269
Are police and fire department stations permitted in a C2 zoning district?,id14,qid270
Are police and fire department stations allowed in a C3 zoning district?,id14,qid271
Are police and fire department stations permitted in a C3 zoning district?,id14,qid272
Are police and fire department stations allowed in a C4 zoning district?,id14,qid273
Are police and fire department stations permitted in a C4 zoning district?,id14,qid274
Are public and governmental services allowed in a R1 zoning district?,id14,qid275
Are public and governmental services permitted in a R1 zoning district?,id14,qid276
Are public and governmental services allowed in a R2 zoning district?,id14,qid277
Are public and governmental services permitted in a R2 zoning district?,id14,qid278
Are public and governmental services allowed in a R3 zoning district?,id14,qid279
Are public and governmental services permitted in a R3 zoning district?,id14,qid280
Are public and governmental services allowed in a C1 zoning district?,id14,qid281
Are public and governmental services permitted in a C1 zoning district?,id14,qid282
Are public and governmental services allowed in a C2 zoning district?,id14,qid283
Are public and governmental services permitted in a C2 zoning district?,id14,qid284
Are public and governmental services allowed in a C3 zoning district?,id14,qid285
Are public and governmental services permitted in a C3 zoning district?,id14,qid286
Are public and governmental services allowed in a C4 zoning district?,id14,qid287
Are public and governmental services permitted in a C4 zoning district?,id14,qid288
Are public and governmental services allowed in a FI1 zoning district?,id14,qid289
Are public and governmental services permitted in a FI1 zoning district?,id14,qid290
Are public and governmental services allowed in a FI2 zoning district?,id14,qid291
Are public and governmental services permitted in a FI2 zoning district?,id14,qid292
Are public and governmental services allowed in a FI3 zoning district?,id14,qid293
Are public and governmental services permitted in a FI3 zoning district?,id14,qid294
Are public libraries allowed in a R1 zoning district?,id14,qid295
Are public libraries permitted in a R1 zoning district?,id14,qid296
Are public libraries allowed in a R2 zoning district?,id14,qid297
Are public libraries permitted in a R2 zoning district?,id14,qid298
Are public libraries allowed in a R3 zoning district?,id14,qid299
Are public libraries permitted in a R3 zoning district?,id14,qid300
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R1 zoning district?,id14,qid301
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R1 zoning district?,id14,qid302
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R2 zoning district?,id14,qid303
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R2 zoning district?,id14,qid304
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R3 zoning district?,id14,qid305
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R3 zoning district?,id14,qid306
Are public parking lots allowed in a R1 zoning district?,id14,qid307
Are public parking lots permitted in a R1 zoning district?,id14,qid308
Are public parking lots allowed in a R2 zoning district?,id14,qid309
Are public parking lots permitted in a R2 zoning district?,id14,qid310
Are public parking lots allowed in a R3 zoning district?,id14,qid311
Are public parking lots permitted in a R3 zoning district?,id14,qid312
Are private garages allowed in a R1 zoning district?,id14,qid313
Are private garages permitted in a R1 zoning district?,id14,qid314
Are private garages allowed in a R2 zoning district?,id14,qid315
Are private garages permitted in a R2 zoning district?,id14,qid316
Are private garages allowed in a R3 zoning district?,id14,qid317
Are private garages permitted in a R3 zoning district?,id14,qid318
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R1 zoning district?,id14,qid319
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R1 zoning district?,id14,qid320
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R2 zoning district?,id14,qid321
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R2 zoning district?,id14,qid322
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R3 zoning district?,id14,qid323
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R3 zoning district?,id14,qid324
Are temporary buildings allowed in a R1 zoning district?,id14,qid325
Are temporary buildings permitted in a R1 zoning district?,id14,qid326
Are temporary buildings allowed in a R2 zoning district?,id14,qid327
Are temporary buildings permitted in a R2 zoning district?,id14,qid328
Are temporary buildings allowed in a R3 zoning district?,id14,qid329
Are temporary buildings permitted in a R3 zoning district?,id14,qid330
Are two-family dwellings allowed in a R2 zoning district?,id14,qid331
Are two-family dwellings permitted in a R2 zoning district?,id14,qid332
Are two-family dwellings allowed in a R3 zoning district?,id14,qid333
Are two-family dwellings permitted in a R3 zoning district?,id14,qid334
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences allowed in a R3 zoning district?,id14,qid335
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences permitted in a R3 zoning district?,id14,qid336
Are open space allowed in a A1 zoning district?,id14,qid337
Are open space permitted in a A1 zoning district?,id14,qid338
Are agricultural Use allowed in a A2 zoning district?,id14,qid339
Are agricultural Use permitted in a A2 zoning district?,id14,qid340
Are dwellings allowed in a A2 zoning district?,id14,qid341
Are dwellings permitted in a A2 zoning district?,id14,qid342
Are maintenance/storage buildings allowed in a A2 zoning district?,id14,qid343
Are maintenance/storage buildings permitted in a A2 zoning district?,id14,qid344
Are minor automotive repair allowed in a C1 zoning district?,id14,qid345
Are minor automotive repair permitted in a C1 zoning district?,id14,qid346
Are minor automotive repair allowed in a C3 zoning district?,id14,qid347
Are minor automotive repair permitted in a C3 zoning district?,id14,qid348
Are minor automotive repair allowed in a C4 zoning district?,id14,qid349
Are minor automotive repair permitted in a C4 zoning district?,id14,qid350
Are automotive motor fuel dispensing facilities allowed in a C1 zoning district?,id14,qid351
Are automotive motor fuel dispensing facilities permitted in a C1 zoning district?,id14,qid352
Are automotive motor fuel dispensing facilities allowed in a C2 zoning district?,id14,qid353
Are automotive motor fuel dispensing facilities permitted in a C2 zoning district?,id14,qid354
Are automotive motor fuel dispensing facilities allowed in a C3 zoning district?,id14,qid355
Are automotive motor fuel dispensing facilities permitted in a C3 zoning district?,id14,qid356
Are automotive motor fuel dispensing facilities allowed in a C4 zoning district?,id14,qid357
Are automotive motor fuel dispensing facilities permitted in a C4 zoning district?,id14,qid358
Are automotive self-service motor fuel dispensing facilities allowed in a C1 zoning district?,id14,qid359
Are automotive self-service motor fuel dispensing facilities permitted in a C1 zoning district?,id14,qid360
Are automotive self-service motor fuel dispensing facilities allowed in a C2 zoning district?,id14,qid361
Are automotive self-service motor fuel dispensing facilities permitted in a C2 zoning district?,id14,qid362
Are automotive self-service motor fuel dispensing facilities allowed in a C3 zoning district?,id14,qid363
Are automotive self-service motor fuel dispensing facilities permitted in a C3 zoning district?,id14,qid364
Are automotive self-service motor fuel dispensing facilities allowed in a C4 zoning district?,id14,qid365
Are automotive self-service motor fuel dispensing facilities permitted in a C4 zoning district?,id14,qid366
Are business services allowed in a C1 zoning district?,id14,qid367
Are business services permitted in a C1 zoning district?,id14,qid368
Are business services allowed in a C2 zoning district?,id14,qid369
Are business services permitted in a C2 zoning district?,id14,qid370
Are business services allowed in a C3 zoning district?,id14,qid371
Are business services permitted in a C3 zoning district?,id14,qid372
Are business services allowed in a C4 zoning district?,id14,qid373
Are business services permitted in a C4 zoning district?,id14,qid374
Are financial services allowed in a C1 zoning district?,id14,qid375
Are financial services permitted in a C1 zoning district?,id14,qid376
Are financial services allowed in a C2 zoning district?,id14,qid377
Are financial services permitted in a C2 zoning district?,id14,qid378
Are financial services allowed in a C3 zoning district?,id14,qid379
Are financial services permitted in a C3 zoning district?,id14,qid380
Are financial services allowed in a C4 zoning district?,id14,qid381
Are financial services permitted in a C4 zoning district?,id14,qid382
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C1 zoning district?,id14,qid383
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C1 zoning district?,id14,qid384
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C2 zoning district?,id14,qid385
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C2 zoning district?,id14,qid386
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C3 zoning district?,id14,qid387
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C3 zoning district?,id14,qid388
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C4 zoning district?,id14,qid389
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C4 zoning district?,id14,qid390
Are family and group day care facilities allowed in a C1 zoning district?,id14,qid391
Are family and group day care facilities permitted in a C1 zoning district?,id14,qid392
Are family and group day care facilities allowed in a C2 zoning district?,id14,qid393
Are family and group day care facilities permitted in a C2 zoning district?,id14,qid394
Are family and group day care facilities allowed in a C3 zoning district?,id14,qid395
Are family and group day care facilities permitted in a C3 zoning district?,id14,qid396
Are family and group day care facilities allowed in a C4 zoning district?,id14,qid397
Are family and group day care facilities permitted in a C4 zoning district?,id14,qid398
Are libraries allowed in a C1 zoning district?,id14,qid399
Are libraries permitted in a C1 zoning district?,id14,qid400
Are libraries allowed in a C2 zoning district?,id14,qid401
Are libraries permitted in a C2 zoning district?,id14,qid402
Are libraries allowed in a C3 zoning district?,id14,qid403
Are libraries permitted in a C3 zoning district?,id14,qid404
Are libraries allowed in a C4 zoning district?,id14,qid405
Are libraries permitted in a C4 zoning district?,id14,qid406
Are mortuary and funeral homes allowed in a C1 zoning district?,id14,qid407
Are mortuary and funeral homes permitted in a C1 zoning district?,id14,qid408
Are mortuary and funeral homes allowed in a C2 zoning district?,id14,qid409
Are mortuary and funeral homes permitted in a C2 zoning district?,id14,qid410
Are mortuary and funeral homes allowed in a C3 zoning district?,id14,qid411
Are mortuary and funeral homes permitted in a C3 zoning district?,id14,qid412
Are mortuary and funeral homes allowed in a C4 zoning district?,id14,qid413
Are mortuary and funeral homes permitted in a C4 zoning district?,id14,qid414
Are places of religious worship allowed in a C1 zoning district?,id14,qid415
Are places of religious worship permitted in a C1 zoning district?,id14,qid416
Are places of religious worship allowed in a C2 zoning district?,id14,qid417
Are places of religious worship permitted in a C2 zoning district?,id14,qid418
Are places of religious worship allowed in a C3 zoning district?,id14,qid419
Are places of religious worship permitted in a C3 zoning district?,id14,qid420
Are places of religious worship allowed in a C4 zoning district?,id14,qid421
Are places of religious worship permitted in a C4 zoning district?,id14,qid422
Are places of religious worship allowed in a FI1 zoning district?,id14,qid423
Are places of religious worship permitted in a FI1 zoning district?,id14,qid424
Are places of religious worship allowed in a FI2 zoning district?,id14,qid425
Are places of religious worship permitted in a FI2 zoning district?,id14,qid426
Are places of religious worship allowed in a FI3 zoning district?,id14,qid427
Are places of religious worship permitted in a FI3 zoning district?,id14,qid428
Are public utility stations allowed in a C1 zoning district?,id14,qid429
Are public utility stations permitted in a C1 zoning district?,id14,qid430
Are public utility stations allowed in a C2 zoning district?,id14,qid431
Are public utility stations permitted in a C2 zoning district?,id14,qid432
Are public utility stations allowed in a C3 zoning district?,id14,qid433
Are public utility stations permitted in a C3 zoning district?,id14,qid434
Are public utility stations allowed in a C4 zoning district?,id14,qid435
Are public utility stations permitted in a C4 zoning district?,id14,qid436
Are restaurants allowed in a C1 zoning district?,id14,qid437
Are restaurants permitted in a C1 zoning district?,id14,qid438
Are restaurants allowed in a C2 zoning district?,id14,qid439
Are restaurants permitted in a C2 zoning district?,id14,qid440
Are restaurants allowed in a C3 zoning district?,id14,qid441
Are restaurants permitted in a C3 zoning district?,id14,qid442
Are restaurants allowed in a C4 zoning district?,id14,qid443
Are restaurants permitted in a C4 zoning district?,id14,qid444
Are light commercial (excluding wholesale sales) allowed in a C2 zoning district?,id14,qid445
Are light commercial (excluding wholesale sales) permitted in a C2 zoning district?,id14,qid446
Are light commercial (excluding wholesale sales) allowed in a C3 zoning district?,id14,qid447
Are light commercial (excluding wholesale sales) permitted in a C3 zoning district?,id14,qid448
Are light commercial (excluding wholesale sales) allowed in a C4 zoning district?,id14,qid449
