question,document_identifier,question_identifier
What is the maximum density in the A2 zoning district?,id1,qid672
What is the minimum lot width in the A2 zoning district?,id1,qid673
What is the minimum lot depth in the A2 zoning district?,id1,qid674
What is the minimum front setback in the A2 zoning district?,id1,qid675
What is the minimum side setback in the A2 zoning district?,id1,qid676
What is the minimum rear setback in the A2 zoning district?,id1,qid677
What is the maximum building height in the A2 zoning district?,id1,qid678
What is the minimum lot size in the R1c zoning district?,id1,qid679
What is the maximum density in the R1c zoning district?,id1,qid680
What is the minimum lot width in the R1c zoning district?,id1,qid681
What is the minimum lot depth in the R1c zoning district?,id1,qid682
What is the minimum front setback in the R1c zoning district?,id1,qid683
What is the minimum side setback in the R1c zoning district?,id1,qid684
What is the minimum rear setback in the R1c zoning district?,id1,qid685
What is the maximum building height in the R1c zoning district?,id1,qid686
What is the minimum lot size in the R1d zoning district?,id1,qid687
What is the maximum density in the R1d zoning district?,id1,qid688
What is the minimum lot width in the R1d zoning district?,id1,qid689
What is the minimum lot depth in the R1d zoning district?,id1,qid690
What is the minimum front setback in the R1d zoning district?,id1,qid691
What is the minimum side setback in the R1d zoning district?,id1,qid692
What is the minimum rear setback in the R1d zoning district?,id1,qid693
What is the maximum building height in the R1d zoning district?,id1,qid694
What is the minimum lot size in the C4 zoning district?,id1,qid695
What is the maximum density in the C4 zoning district?,id1,qid696
What is the minimum lot width in the C4 zoning district?,id1,qid697
What is the minimum lot depth in the C4 zoning district?,id1,qid698
What is the minimum front setback in the C4 zoning district?,id1,qid699
What is the minimum side setback in the C4 zoning district?,id1,qid700
What is the minimum rear setback in the C4 zoning district?,id1,qid701
What is the maximum building height in the C4 zoning district?,id1,qid702
What is the minimum lot size in the C1 zoning district?,id1,qid703
What is the maximum density in the C1 zoning district?,id1,qid704
What is the minimum lot width in the C1 zoning district?,id1,qid705
What is the minimum lot depth in the C1 zoning district?,id1,qid706
What is the minimum front setback in the C1 zoning district?,id1,qid707
What is the minimum side setback in the C1 zoning district?,id1,qid708
What is the minimum rear setback in the C1 zoning district?,id1,qid709
What is the maximum building height in the C1 zoning district?,id1,qid710
What is the minimum lot size in the FI1 zoning district?,id1,qid711
What is the maximum density in the FI1 zoning district?,id1,qid712
What is the minimum lot width in the FI1 zoning district?,id1,qid713
What is the minimum lot depth in the FI1 zoning district?,id1,qid714
What is the minimum front setback in the FI1 zoning district?,id1,qid715
What is the minimum side setback in the FI1 zoning district?,id1,qid716
What is the minimum rear setback in the FI1 zoning district?,id1,qid717
What is the maximum building height in the FI1 zoning district?,id1,qid718
What is the minimum lot size in the R1a zoning district?,id1,qid719
What is the maximum density in the R1a zoning district?,id1,qid720
What is the minimum lot width in the R1a zoning district?,id1,qid721
What is the minimum lot depth in the R1a zoning district?,id1,qid722
What is the minimum front setback in the R1a zoning district?,id1,qid723
What is the minimum side setback in the R1a zoning district?,id1,qid724
What is the minimum rear setback in the R1a zoning district?,id1,qid725
What is the maximum building height in the R1a zoning district?,id1,qid726
What is the minimum lot size in the FI2 zoning district?,id1,qid727
What is the maximum density in the FI2 zoning district?,id1,qid728
What is the minimum lot width in the FI2 zoning district?,id1,qid729
What is the minimum lot depth in the FI2 zoning district?,id1,qid730
What is the minimum front setback in the FI2 zoning district?,id1,qid731
What is the minimum side setback in the FI2 zoning district?,id1,qid732
What is the minimum rear setback in the FI2 zoning district?,id1,qid733
What is the maximum building height in the FI2 zoning district?,id1,qid734
What is the minimum lot size in the FI3 zoning district?,id1,qid735
What is the maximum density in the FI3 zoning district?,id1,qid736
What is the minimum lot width in the FI3 zoning district?,id1,qid737
What is the minimum lot depth in the FI3 zoning district?,id1,qid738
What is the minimum front setback in the FI3 zoning district?,id1,qid739
What is the minimum side setback in the FI3 zoning district?,id1,qid740
What is the minimum rear setback in the FI3 zoning district?,id1,qid741
What is the maximum building height in the FI3 zoning district?,id1,qid742
What is the minimum lot size in the R2a zoning district?,id1,qid743
What is the maximum density in the R2a zoning district?,id1,qid744
What is the minimum lot width in the R2a zoning district?,id1,qid745
What is the minimum lot depth in the R2a zoning district?,id1,qid746
What is the minimum front setback in the R2a zoning district?,id1,qid747
What is the minimum side setback in the R2a zoning district?,id1,qid748
What is the minimum rear setback in the R2a zoning district?,id1,qid749
What is the maximum building height in the R2a zoning district?,id1,qid750
What is the minimum lot size in the C3 zoning district?,id1,qid751
What is the maximum density in the C3 zoning district?,id1,qid752
What is the minimum lot width in the C3 zoning district?,id1,qid753
What is the minimum lot depth in the C3 zoning district?,id1,qid754
What is the minimum front setback in the C3 zoning district?,id1,qid755
What is the minimum side setback in the C3 zoning district?,id1,qid756
What is the minimum rear setback in the C3 zoning district?,id1,qid757
What is the maximum building height in the C3 zoning district?,id1,qid758
What is the minimum lot size in the A3 zoning district?,id1,qid759
What is the maximum density in the A3 zoning district?,id1,qid760
What is the minimum lot width in the A3 zoning district?,id1,qid761
What is the minimum lot depth in the A3 zoning district?,id1,qid762
What is the minimum front setback in the A3 zoning district?,id1,qid763
What is the minimum side setback in the A3 zoning district?,id1,qid764
What is the minimum rear setback in the A3 zoning district?,id1,qid765
What is the maximum building height in the A3 zoning district?,id1,qid766
What is the minimum lot size in the R3b zoning district?,id1,qid767
What is the maximum density in the R3b zoning district?,id1,qid768
What is the minimum lot width in the R3b zoning district?,id1,qid769
What is the minimum lot depth in the R3b zoning district?,id1,qid770
What is the minimum front setback in the R3b zoning district?,id1,qid771
What is the minimum side setback in the R3b zoning district?,id1,qid772
What is the minimum rear setback in the R3b zoning district?,id1,qid773
What is the maximum building height in the R3b zoning district?,id1,qid774
What is the minimum lot size in the R2b zoning district?,id1,qid775
What is the maximum density in the R2b zoning district?,id1,qid776
What is the minimum lot width in the R2b zoning district?,id1,qid777
What is the minimum lot depth in the R2b zoning district?,id1,qid778
What is the minimum front setback in the R2b zoning district?,id1,qid779
What is the minimum side setback in the R2b zoning district?,id1,qid780
What is the minimum rear setback in the R2b zoning district?,id1,qid781
What is the maximum building height in the R2b zoning district?,id1,qid782
Is the minimum lot size for a property in the R1a zoning district 35000 square feet?,id1,qid783
Is the maximum density for a property in the R1a zoning district 1 dwelling units per acre?,id1,qid784
Is the minimum lot width for a property in the R1a zoning district 125 feet?,id1,qid785
Is the minimum lot depth for a property in the R1a zoning district 150 feet?,id1,qid786
Is the minimum front setback for a property in the R1a zoning district 25 feet?,id1,qid787
Is the minimum side setback for a property in the R1a zoning district 10 feet?,id1,qid788
Is the minimum rear setback for a property in the R1a zoning district 30 feet?,id1,qid789
Is the maximum building height for a property in the R1a zoning district 35 feet?,id1,qid790
Is the minimum lot size for a property in the R1b zoning district 20000 square feet?,id1,qid791
Is the maximum density for a property in the R1b zoning district 2 dwelling units per acre?,id1,qid792
Is the minimum lot width for a property in the R1b zoning district 100 feet?,id1,qid793
Is the minimum lot depth for a property in the R1b zoning district 125 feet?,id1,qid794
Is the minimum front setback for a property in the R1b zoning district 20 feet?,id1,qid795
Is the minimum side setback for a property in the R1b zoning district 10 feet?,id1,qid796
Is the minimum rear setback for a property in the R1b zoning district 25 feet?,id1,qid797
Is the maximum building height for a property in the R1b zoning district 35 feet?,id1,qid798
Is the minimum lot size for a property in the R1c zoning district 10000 square feet?,id1,qid799
Is the maximum density for a property in the R1c zoning district 4 dwelling units per acre?,id1,qid800
Is the minimum lot width for a property in the R1c zoning district 75 feet?,id1,qid801
Is the minimum lot depth for a property in the R1c zoning district 100 feet?,id1,qid802
Is the minimum front setback for a property in the R1c zoning district 20 feet?,id1,qid803
Is the minimum side setback for a property in the R1c zoning district 5 feet?,id1,qid804
Is the minimum rear setback for a property in the R1c zoning district 25 feet?,id1,qid805
Is the maximum building height for a property in the R1c zoning district 35 feet?,id1,qid806
Is the minimum lot size for a property in the R1d zoning district 6000 square feet?,id1,qid807
Is the maximum density for a property in the R1d zoning district 6 dwelling units per acre?,id1,qid808
Is the minimum lot width for a property in the R1d zoning district 60 feet?,id1,qid809
Is the minimum lot depth for a property in the R1d zoning district 90 feet?,id1,qid810
Is the minimum front setback for a property in the R1d zoning district 15 feet?,id1,qid811
Is the minimum side setback for a property in the R1d zoning district 5 feet?,id1,qid812
Is the minimum rear setback for a property in the R1d zoning district 20 feet?,id1,qid813
Is the maximum building height for a property in the R1d zoning district 35 feet?,id1,qid814
Is the minimum lot size for a property in the R2a zoning district 10000 square feet?,id1,qid815
Is the maximum density for a property in the R2a zoning district 4 dwelling units per acre?,id1,qid816
Is the minimum lot width for a property in the R2a zoning district 60 feet?,id1,qid817
Is the minimum lot depth for a property in the R2a zoning district 70 feet?,id1,qid818
Is the minimum front setback for a property in the R2a zoning district 20 feet?,id1,qid819
Is the minimum side setback for a property in the R2a zoning district 5 feet?,id1,qid820
Is the minimum rear setback for a property in the R2a zoning district 20 feet?,id1,qid821
Is the maximum building height for a property in the R2a zoning district 35 feet?,id1,qid822
Is the minimum lot size for a property in the R2b zoning district 6000 square feet?,id1,qid823
Is the maximum density for a property in the R2b zoning district 6 dwelling units per acre?,id1,qid824
Is the minimum lot width for a property in the R2b zoning district 60 feet?,id1,qid825
Is the minimum lot depth for a property in the R2b zoning district 70 feet?,id1,qid826
Is the minimum front setback for a property in the R2b zoning district 15 feet?,id1,qid827
Is the minimum side setback for a property in the R2b zoning district 5 feet?,id1,qid828
Is the minimum rear setback for a property in the R2b zoning district 20 feet?,id1,qid829
Is the maximum building height for a property in the R2b zoning district 35 feet?,id1,qid830
Is the minimum lot size for a property in the R3a zoning district 6000 square feet?,id1,qid831
Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?,id1,qid832
Is the minimum lot width for a property in the R3a zoning district 60 feet?,id1,qid833
Is the minimum lot depth for a property in the R3a zoning district 70 feet?,id1,qid834
Is the minimum front setback for a property in the R3a zoning district 15 feet?,id1,qid835
Is the minimum side setback for a property in the R3a zoning district 5 feet?,id1,qid836
Is the minimum rear setback for a property in the R3a zoning district 20 feet?,id1,qid837
Is the maximum building height for a property in the R3a zoning district 35 feet?,id1,qid838
Is the minimum lot size for a property in the R3b zoning district 6000 square feet?,id1,qid839
Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?,id1,qid840
Is the minimum lot width for a property in the R3b zoning district 60 feet?,id1,qid841
Is the minimum lot depth for a property in the R3b zoning district 70 feet?,id1,qid842
Is the minimum front setback for a property in the R3b zoning district 15 feet?,id1,qid843
Is the minimum side setback for a property in the R3b zoning district 5 feet?,id1,qid844
Is the minimum rear setback for a property in the R3b zoning district 20 feet?,id1,qid845
Is the maximum building height for a property in the R3b zoning district 35 feet?,id1,qid846
Is the minimum lot size for a property in the C1 zoning district 6000 square feet?,id1,qid847
Is the maximum density for a property in the C1 zoning district 12 units per acre?,id1,qid848
Is the minimum lot width for a property in the C1 zoning district 30 feet?,id1,qid849
Is the minimum lot depth for a property in the C1 zoning district 70 feet?,id1,qid850
Is the minimum front setback for a property in the C1 zoning district 0 feet?,id1,qid851
Is the minimum side setback for a property in the C1 zoning district 0 feet?,id1,qid852
Is the minimum rear setback for a property in the C1 zoning district 0 feet?,id1,qid853
Is the maximum building height for a property in the C1 zoning district 30 feet?,id1,qid854
Is the minimum lot width for a property in the C2 zoning district 30 feet?,id1,qid855
Is the minimum lot depth for a property in the C2 zoning district 70 feet?,id1,qid856
Is the minimum front setback for a property in the C2 zoning district 0 feet?,id1,qid857
Is the minimum side setback for a property in the C2 zoning district 0 feet?,id1,qid858
Is the minimum rear setback for a property in the C2 zoning district 0 feet?,id1,qid859
Is the maximum building height for a property in the C2 zoning district 40 feet?,id1,qid860
Is the minimum lot width for a property in the C3 zoning district 75 feet?,id1,qid861
Is the minimum lot depth for a property in the C3 zoning district 100 feet?,id1,qid862
Is the minimum front setback for a property in the C3 zoning district 0 feet?,id1,qid863
Is the minimum side setback for a property in the C3 zoning district 0 feet?,id1,qid864
Is the minimum rear setback for a property in the C3 zoning district 0 feet?,id1,qid865
Is the maximum building height for a property in the C3 zoning district 50 feet?,id1,qid866
Is the minimum lot width for a property in the C4 zoning district 75 feet?,id1,qid867
Is the minimum lot depth for a property in the C4 zoning district 100 feet?,id1,qid868
Is the minimum front setback for a property in the C4 zoning district 0 feet?,id1,qid869
Is the minimum side setback for a property in the C4 zoning district 0 feet?,id1,qid870
Is the minimum rear setback for a property in the C4 zoning district 0 feet?,id1,qid871
Is the maximum building height for a property in the C4 zoning district 50 feet?,id1,qid872
Is the minimum lot width for a property in the FI1 zoning district 50 feet?,id1,qid873
Is the minimum lot depth for a property in the FI1 zoning district 75 feet?,id1,qid874
Is the minimum front setback for a property in the FI1 zoning district 0 feet?,id1,qid875
Is the minimum side setback for a property in the FI1 zoning district 0 feet?,id1,qid876
Is the minimum rear setback for a property in the FI1 zoning district 0 feet?,id1,qid877
Is the maximum building height for a property in the FI1 zoning district 60 feet?,id1,qid878
Is the minimum lot width for a property in the FI2 zoning district 75 feet?,id1,qid879
Is the minimum lot depth for a property in the FI2 zoning district 100 feet?,id1,qid880
Is the minimum front setback for a property in the FI2 zoning district 0 feet?,id1,qid881
Is the minimum side setback for a property in the FI2 zoning district 0 feet?,id1,qid882
Is the minimum rear setback for a property in the FI2 zoning district 0 feet?,id1,qid883
Is the maximum building height for a property in the FI2 zoning district 80 feet?,id1,qid884
Is the minimum lot width for a property in the FI3 zoning district 100 feet?,id1,qid885
Is the minimum lot depth for a property in the FI3 zoning district 150 feet?,id1,qid886
Is the minimum front setback for a property in the FI3 zoning district 0 feet?,id1,qid887
Is the minimum side setback for a property in the FI3 zoning district 0 feet?,id1,qid888
Is the minimum rear setback for a property in the FI3 zoning district 0 feet?,id1,qid889
Is the maximum building height for a property in the FI3 zoning district 80 feet?,id1,qid890
Is the minimum lot size for a property in the A1 zoning district 20 acre?,id1,qid891
Is the maximum density for a property in the A1 zoning district 20 acres per dwelling unit?,id1,qid892
Is the minimum lot width for a property in the A1 zoning district 600 feet?,id1,qid893
Is the minimum lot depth for a property in the A1 zoning district 600 feet?,id1,qid894
Is the minimum front setback for a property in the A1 zoning district 30 feet?,id1,qid895
Is the minimum side setback for a property in the A1 zoning district 15 feet?,id1,qid896
Is the minimum rear setback for a property in the A1 zoning district 60 feet?,id1,qid897
Is the maximum building height for a property in the A1 zoning district 35 feet?,id1,qid898
Is the minimum lot size for a property in the A2 zoning district 10 acre?,id1,qid899
Is the maximum density for a property in the A2 zoning district 10 acres per dwelling unit?,id1,qid900
Is the minimum lot width for a property in the A2 zoning district 400 feet?,id1,qid901
Is the minimum lot depth for a property in the A2 zoning district 400 feet?,id1,qid902
Is the minimum front setback for a property in the A2 zoning district 30 feet?,id1,qid903
Is the minimum side setback for a property in the A2 zoning district 15 feet?,id1,qid904
Is the minimum rear setback for a property in the A2 zoning district 60 feet?,id1,qid905
Is the maximum building height for a property in the A2 zoning district 35 feet?,id1,qid906
Is the minimum lot size for a property in the A3 zoning district 5 acre?,id1,qid907
Is the maximum density for a property in the A3 zoning district 5 acres per dwelling unit?,id1,qid908
Is the minimum lot width for a property in the A3 zoning district 250 feet?,id1,qid909
Is the minimum lot depth for a property in the A3 zoning district 250 feet?,id1,qid910
Is the minimum front setback for a property in the A3 zoning district 30 feet?,id1,qid911
Is the minimum side setback for a property in the A3 zoning district 15 feet?,id1,qid912
Is the minimum rear setback for a property in the A3 zoning district 60 feet?,id1,qid913
Is the maximum building height for a property in the A3 zoning district 35 feet?,id1,qid914
Are regional recycling center permitted?,id1,qid915
Are regional recycling center allowed?,id1,qid916
Are public utility stations permitted?,id1,qid917
Are public utility stations allowed?,id1,qid918
Are liquid fertilizer manufacturing permitted?,id1,qid919
Are liquid fertilizer manufacturing allowed?,id1,qid920
Are group care facilities permitted?,id1,qid921
Are group care facilities allowed?,id1,qid922
Are paper manufacturing permitted?,id1,qid923
Are paper manufacturing allowed?,id1,qid924
Are mortuary and funeral homes permitted?,id1,qid925
Are mortuary and funeral homes allowed?,id1,qid926
Are product distribution centers permitted?,id1,qid927
Are product distribution centers allowed?,id1,qid928
Are commercial bakeries permitted?,id1,qid929
Are commercial bakeries allowed?,id1,qid930
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted?,id1,qid931
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed?,id1,qid932
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted?,id1,qid933
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed?,id1,qid934
Are dwellings permitted?,id1,qid935
Are dwellings allowed?,id1,qid936
Are storage yards permitted?,id1,qid937
Are storage yards allowed?,id1,qid938
Are maintenance/storage buildings permitted?,id1,qid939
Are maintenance/storage buildings allowed?,id1,qid940
Are dry cleaning plants permitted?,id1,qid941
Are dry cleaning plants allowed?,id1,qid942
Are auto-dismantling yards permitted?,id1,qid943
Are auto-dismantling yards allowed?,id1,qid944
Are automotive motor fuel dispensing facilities permitted?,id1,qid945
Are automotive motor fuel dispensing facilities allowed?,id1,qid946
Are commercial printing and publishing permitted?,id1,qid947
Are commercial printing and publishing allowed?,id1,qid948
Are publicly owned and operated parks permitted?,id1,qid949
Are publicly owned and operated parks allowed?,id1,qid950
Are taverns and cocktail lounges permitted?,id1,qid951
Are taverns and cocktail lounges allowed?,id1,qid952
Are manufacture and finishing permitted?,id1,qid953
