question,document_identifier,question_identifier
Is the minimum lot width for a property in the FI3 zoning district 100 feet?,id8,qid885
Is the minimum lot depth for a property in the FI3 zoning district 150 feet?,id8,qid886
Is the minimum front setback for a property in the FI3 zoning district 0 feet?,id8,qid887
Is the minimum side setback for a property in the FI3 zoning district 0 feet?,id8,qid888
Is the minimum rear setback for a property in the FI3 zoning district 0 feet?,id8,qid889
Is the maximum building height for a property in the FI3 zoning district 80 feet?,id8,qid890
Is the minimum lot size for a property in the A1 zoning district 20 acre?,id8,qid891
Is the maximum density for a property in the A1 zoning district 20 acres per dwelling unit?,id8,qid892
Is the minimum lot width for a property in the A1 zoning district 600 feet?,id8,qid893
Is the minimum lot depth for a property in the A1 zoning district 600 feet?,id8,qid894
Is the minimum front setback for a property in the A1 zoning district 30 feet?,id8,qid895
Is the minimum side setback for a property in the A1 zoning district 15 feet?,id8,qid896
Is the minimum rear setback for a property in the A1 zoning district 60 feet?,id8,qid897
Is the maximum building height for a property in the A1 zoning district 35 feet?,id8,qid898
Is the minimum lot size for a property in the A2 zoning district 10 acre?,id8,qid899
Is the maximum density for a property in the A2 zoning district 10 acres per dwelling unit?,id8,qid900
Is the minimum lot width for a property in the A2 zoning district 400 feet?,id8,qid901
Is the minimum lot depth for a property in the A2 zoning district 400 feet?,id8,qid902
Is the minimum front setback for a property in the A2 zoning district 30 feet?,id8,qid903
Is the minimum side setback for a property in the A2 zoning district 15 feet?,id8,qid904
Is the minimum rear setback for a property in the A2 zoning district 60 feet?,id8,qid905
Is the maximum building height for a property in the A2 zoning district 35 feet?,id8,qid906
Is the minimum lot size for a property in the A3 zoning district 5 acre?,id8,qid907
Is the maximum density for a property in the A3 zoning district 5 acres per dwelling unit?,id8,qid908
Is the minimum lot width for a property in the A3 zoning district 250 feet?,id8,qid909
Is the minimum lot depth for a property in the A3 zoning district 250 feet?,id8,qid910
Is the minimum front setback for a property in the A3 zoning district 30 feet?,id8,qid911
Is the minimum side setback for a property in the A3 zoning district 15 feet?,id8,qid912
Is the minimum rear setback for a property in the A3 zoning district 60 feet?,id8,qid913
Is the maximum building height for a property in the A3 zoning district 35 feet?,id8,qid914
Are regional recycling center permitted?,id8,qid915
Are regional recycling center allowed?,id8,qid916
Are public utility stations permitted?,id8,qid917
Are public utility stations allowed?,id8,qid918
Are liquid fertilizer manufacturing permitted?,id8,qid919
Are liquid fertilizer manufacturing allowed?,id8,qid920
Are group care facilities permitted?,id8,qid921
Are group care facilities allowed?,id8,qid922
Are paper manufacturing permitted?,id8,qid923
Are paper manufacturing allowed?,id8,qid924
Are mortuary and funeral homes permitted?,id8,qid925
Are mortuary and funeral homes allowed?,id8,qid926
Are product distribution centers permitted?,id8,qid927
Are product distribution centers allowed?,id8,qid928
Are commercial bakeries permitted?,id8,qid929
Are commercial bakeries allowed?,id8,qid930
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted?,id8,qid931
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed?,id8,qid932
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted?,id8,qid933
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed?,id8,qid934
Are dwellings permitted?,id8,qid935
Are dwellings allowed?,id8,qid936
Are storage yards permitted?,id8,qid937
Are storage yards allowed?,id8,qid938
Are maintenance/storage buildings permitted?,id8,qid939
Are maintenance/storage buildings allowed?,id8,qid940
Are dry cleaning plants permitted?,id8,qid941
Are dry cleaning plants allowed?,id8,qid942
Are auto-dismantling yards permitted?,id8,qid943
Are auto-dismantling yards allowed?,id8,qid944
Are automotive motor fuel dispensing facilities permitted?,id8,qid945
Are automotive motor fuel dispensing facilities allowed?,id8,qid946
Are commercial printing and publishing permitted?,id8,qid947
Are commercial printing and publishing allowed?,id8,qid948
Are publicly owned and operated parks permitted?,id8,qid949
Are publicly owned and operated parks allowed?,id8,qid950
Are taverns and cocktail lounges permitted?,id8,qid951
Are taverns and cocktail lounges allowed?,id8,qid952
Are manufacture and finishing permitted?,id8,qid953
