question,document_identifier,question_identifier
Which zoning districts allow research or testing laboratories?,id11,qid123
Which zoning districts permit research or testing laboratories?,id11,qid124
I would like to build research or testing laboratories. Which zoning districts permits this use?,id11,qid125
Which zoning districts allow single-family dwellings?,id11,qid126
Which zoning districts permit single-family dwellings?,id11,qid127
I would like to build single-family dwellings. Which zoning districts permits this use?,id11,qid128
Which zoning districts allow amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id11,qid129
Which zoning districts permit amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses)?,id11,qid130
I would like to build amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses). Which zoning districts permits this use?,id11,qid131
Which zoning districts allow automotive sales?,id11,qid132
Which zoning districts permit automotive sales?,id11,qid133
I would like to build automotive sales. Which zoning districts permits this use?,id11,qid134
Which zoning districts allow dwellings?,id11,qid135
Which zoning districts permit dwellings?,id11,qid136
I would like to build dwellings. Which zoning districts permits this use?,id11,qid137
Which zoning districts allow light commercial (excluding wholesale sales)?,id11,qid138
Which zoning districts permit light commercial (excluding wholesale sales)?,id11,qid139
I would like to build light commercial (excluding wholesale sales). Which zoning districts permits this use?,id11,qid140
Which zoning districts allow agricultural Use?,id11,qid141
Which zoning districts permit agricultural Use?,id11,qid142
I would like to build agricultural Use. Which zoning districts permits this use?,id11,qid143
Which zoning districts allow community centers (including wholesale and retail sales)?,id11,qid144
Which zoning districts permit community centers (including wholesale and retail sales)?,id11,qid145
I would like to build community centers (including wholesale and retail sales). Which zoning districts permits this use?,id11,qid146
Which zoning districts allow physical fitness centers?,id11,qid147
Which zoning districts permit physical fitness centers?,id11,qid148
I would like to build physical fitness centers. Which zoning districts permits this use?,id11,qid149
Which zoning districts allow paper manufacturing?,id11,qid150
Which zoning districts permit paper manufacturing?,id11,qid151
I would like to build paper manufacturing. Which zoning districts permits this use?,id11,qid152
Which zoning districts allow liquid fertilizer manufacturing?,id11,qid153
Which zoning districts permit liquid fertilizer manufacturing?,id11,qid154
I would like to build liquid fertilizer manufacturing. Which zoning districts permits this use?,id11,qid155
Which zoning districts allow manufacture and finishing?,id11,qid156
Which zoning districts permit manufacture and finishing?,id11,qid157
I would like to build manufacture and finishing. Which zoning districts permits this use?,id11,qid158
Which zoning districts allow two-family dwellings?,id11,qid159
Which zoning districts permit two-family dwellings?,id11,qid160
I would like to build two-family dwellings. Which zoning districts permits this use?,id11,qid161
Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?,id11,qid162
Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?,id11,qid163
I would like to build convenience and neighborhood commercial centers (excluding wholesale sales). Which zoning districts permits this use?,id11,qid164
Which zoning districts allow carpet manufacturing?,id11,qid165
Which zoning districts permit carpet manufacturing?,id11,qid166
I would like to build carpet manufacturing. Which zoning districts permits this use?,id11,qid167
Which zoning districts allow product distribution centers?,id11,qid168
Which zoning districts permit product distribution centers?,id11,qid169
I would like to build product distribution centers. Which zoning districts permits this use?,id11,qid170
Which zoning districts allow public libraries?,id11,qid171
Which zoning districts permit public libraries?,id11,qid172
I would like to build public libraries. Which zoning districts permits this use?,id11,qid173
Which zoning districts allow multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id11,qid174
Which zoning districts permit multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id11,qid175
I would like to build multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences. Which zoning districts permits this use?,id11,qid176
Which zoning districts allow auto-dismantling yards?,id11,qid177
Which zoning districts permit auto-dismantling yards?,id11,qid178
I would like to build auto-dismantling yards. Which zoning districts permits this use?,id11,qid179
Which zoning districts allow woodworking shops?,id11,qid180
Which zoning districts permit woodworking shops?,id11,qid181
I would like to build woodworking shops. Which zoning districts permits this use?,id11,qid182
Which zoning districts allow publicly owned and operated parks?,id11,qid183
Which zoning districts permit publicly owned and operated parks?,id11,qid184
I would like to build publicly owned and operated parks. Which zoning districts permits this use?,id11,qid185
Which zoning districts allow indoor swap meets?,id11,qid186
Which zoning districts permit indoor swap meets?,id11,qid187
I would like to build indoor swap meets. Which zoning districts permits this use?,id11,qid188
Which zoning districts allow major automotive repair?,id11,qid189
Which zoning districts permit major automotive repair?,id11,qid190
I would like to build major automotive repair. Which zoning districts permits this use?,id11,qid191
Which zoning districts allow indoor theaters?,id11,qid192
Which zoning districts permit indoor theaters?,id11,qid193
I would like to build indoor theaters. Which zoning districts permits this use?,id11,qid194
Which zoning districts allow swimming pools and playgrounds?,id11,qid195
Which zoning districts permit swimming pools and playgrounds?,id11,qid196
I would like to build swimming pools and playgrounds. Which zoning districts permits this use?,id11,qid197
Which zoning districts allow hotels and motels (excluding other residential occupancies)?,id11,qid198
Which zoning districts permit hotels and motels (excluding other residential occupancies)?,id11,qid199
I would like to build hotels and motels (excluding other residential occupancies). Which zoning districts permits this use?,id11,qid200
Which zoning districts allow Minor automotive repair?,id11,qid201
Which zoning districts permit Minor automotive repair?,id11,qid202
I would like to build Minor automotive repair. Which zoning districts permits this use?,id11,qid203
Which zoning districts allow mortuary and funeral homes?,id11,qid204
Which zoning districts permit mortuary and funeral homes?,id11,qid205
I would like to build mortuary and funeral homes. Which zoning districts permits this use?,id11,qid206
Which zoning districts allow regional commercial centers (including wholesale and retail sales)?,id11,qid207
Which zoning districts permit regional commercial centers (including wholesale and retail sales)?,id11,qid208
I would like to build regional commercial centers (including wholesale and retail sales). Which zoning districts permits this use?,id11,qid209
Which zoning districts allow warehouses?,id11,qid210
Which zoning districts permit warehouses?,id11,qid211
I would like to build warehouses. Which zoning districts permits this use?,id11,qid212
Which zoning districts allow machine shops?,id11,qid213
Which zoning districts permit machine shops?,id11,qid214
I would like to build machine shops. Which zoning districts permits this use?,id11,qid215
Which zoning districts allow group care facilities?,id11,qid216
Which zoning districts permit group care facilities?,id11,qid217
I would like to build group care facilities. Which zoning districts permits this use?,id11,qid218
Which zoning districts allow building material supply sales (wholesale and retail)?,id11,qid219
Which zoning districts permit building material supply sales (wholesale and retail)?,id11,qid220
I would like to build building material supply sales (wholesale and retail). Which zoning districts permits this use?,id11,qid221
Which zoning districts allow buildings accessory to the permitted used (including private garages and accessory living quarters)?,id11,qid222
Which zoning districts permit buildings accessory to the permitted used (including private garages and accessory living quarters)?,id11,qid223
I would like to build buildings accessory to the permitted used (including private garages and accessory living quarters). Which zoning districts permits this use?,id11,qid224
Which zoning districts allow commercial bakeries?,id11,qid225
Which zoning districts permit commercial bakeries?,id11,qid226
I would like to build commercial bakeries. Which zoning districts permits this use?,id11,qid227
Which zoning districts allow regional recycling center?,id11,qid228
Which zoning districts permit regional recycling center?,id11,qid229
I would like to build regional recycling center. Which zoning districts permits this use?,id11,qid230
Which zoning districts allow minor automotive repair?,id11,qid231
Which zoning districts permit minor automotive repair?,id11,qid232
I would like to build minor automotive repair. Which zoning districts permits this use?,id11,qid233
Which zoning districts allow maintenance/storage buildings?,id11,qid234
Which zoning districts permit maintenance/storage buildings?,id11,qid235
I would like to build maintenance/storage buildings. Which zoning districts permits this use?,id11,qid236
Are single-family dwellings allowed in a R1 zoning district?,id11,qid237
Are single-family dwellings permitted in a R1 zoning district?,id11,qid238
Are single-family dwellings allowed in a R2 zoning district?,id11,qid239
Are single-family dwellings permitted in a R2 zoning district?,id11,qid240
Are single-family dwellings allowed in a R3 zoning district?,id11,qid241
Are single-family dwellings permitted in a R3 zoning district?,id11,qid242
Are publicly owned and operated parks allowed in a R1 zoning district?,id11,qid243
Are publicly owned and operated parks permitted in a R1 zoning district?,id11,qid244
Are publicly owned and operated parks allowed in a R2 zoning district?,id11,qid245
Are publicly owned and operated parks permitted in a R2 zoning district?,id11,qid246
Are publicly owned and operated parks allowed in a R3 zoning district?,id11,qid247
Are publicly owned and operated parks permitted in a R3 zoning district?,id11,qid248
Are recreation centers allowed in a R1 zoning district?,id11,qid249
Are recreation centers permitted in a R1 zoning district?,id11,qid250
Are recreation centers allowed in a R2 zoning district?,id11,qid251
Are recreation centers permitted in a R2 zoning district?,id11,qid252
Are recreation centers allowed in a R3 zoning district?,id11,qid253
Are recreation centers permitted in a R3 zoning district?,id11,qid254
Are swimming pools and playgrounds allowed in a R1 zoning district?,id11,qid255
Are swimming pools and playgrounds permitted in a R1 zoning district?,id11,qid256
Are swimming pools and playgrounds allowed in a R2 zoning district?,id11,qid257
Are swimming pools and playgrounds permitted in a R2 zoning district?,id11,qid258
Are swimming pools and playgrounds allowed in a R3 zoning district?,id11,qid259
Are swimming pools and playgrounds permitted in a R3 zoning district?,id11,qid260
Are police and fire department stations allowed in a R1 zoning district?,id11,qid261
Are police and fire department stations permitted in a R1 zoning district?,id11,qid262
Are police and fire department stations allowed in a R2 zoning district?,id11,qid263
Are police and fire department stations permitted in a R2 zoning district?,id11,qid264
Are police and fire department stations allowed in a R3 zoning district?,id11,qid265
Are police and fire department stations permitted in a R3 zoning district?,id11,qid266
Are police and fire department stations allowed in a C1 zoning district?,id11,qid267
Are police and fire department stations permitted in a C1 zoning district?,id11,qid268
Are police and fire department stations allowed in a C2 zoning district?,id11,qid269
Are police and fire department stations permitted in a C2 zoning district?,id11,qid270
Are police and fire department stations allowed in a C3 zoning district?,id11,qid271
Are police and fire department stations permitted in a C3 zoning district?,id11,qid272
Are police and fire department stations allowed in a C4 zoning district?,id11,qid273
Are police and fire department stations permitted in a C4 zoning district?,id11,qid274
Are public and governmental services allowed in a R1 zoning district?,id11,qid275
Are public and governmental services permitted in a R1 zoning district?,id11,qid276
Are public and governmental services allowed in a R2 zoning district?,id11,qid277
Are public and governmental services permitted in a R2 zoning district?,id11,qid278
Are public and governmental services allowed in a R3 zoning district?,id11,qid279
Are public and governmental services permitted in a R3 zoning district?,id11,qid280
Are public and governmental services allowed in a C1 zoning district?,id11,qid281
Are public and governmental services permitted in a C1 zoning district?,id11,qid282
Are public and governmental services allowed in a C2 zoning district?,id11,qid283
Are public and governmental services permitted in a C2 zoning district?,id11,qid284
Are public and governmental services allowed in a C3 zoning district?,id11,qid285
Are public and governmental services permitted in a C3 zoning district?,id11,qid286
Are public and governmental services allowed in a C4 zoning district?,id11,qid287
Are public and governmental services permitted in a C4 zoning district?,id11,qid288
Are public and governmental services allowed in a FI1 zoning district?,id11,qid289
Are public and governmental services permitted in a FI1 zoning district?,id11,qid290
Are public and governmental services allowed in a FI2 zoning district?,id11,qid291
Are public and governmental services permitted in a FI2 zoning district?,id11,qid292
Are public and governmental services allowed in a FI3 zoning district?,id11,qid293
Are public and governmental services permitted in a FI3 zoning district?,id11,qid294
Are public libraries allowed in a R1 zoning district?,id11,qid295
Are public libraries permitted in a R1 zoning district?,id11,qid296
Are public libraries allowed in a R2 zoning district?,id11,qid297
Are public libraries permitted in a R2 zoning district?,id11,qid298
Are public libraries allowed in a R3 zoning district?,id11,qid299
Are public libraries permitted in a R3 zoning district?,id11,qid300
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R1 zoning district?,id11,qid301
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R1 zoning district?,id11,qid302
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R2 zoning district?,id11,qid303
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R2 zoning district?,id11,qid304
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R3 zoning district?,id11,qid305
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R3 zoning district?,id11,qid306
Are public parking lots allowed in a R1 zoning district?,id11,qid307
Are public parking lots permitted in a R1 zoning district?,id11,qid308
Are public parking lots allowed in a R2 zoning district?,id11,qid309
Are public parking lots permitted in a R2 zoning district?,id11,qid310
Are public parking lots allowed in a R3 zoning district?,id11,qid311
Are public parking lots permitted in a R3 zoning district?,id11,qid312
Are private garages allowed in a R1 zoning district?,id11,qid313
Are private garages permitted in a R1 zoning district?,id11,qid314
Are private garages allowed in a R2 zoning district?,id11,qid315
Are private garages permitted in a R2 zoning district?,id11,qid316
Are private garages allowed in a R3 zoning district?,id11,qid317
Are private garages permitted in a R3 zoning district?,id11,qid318
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R1 zoning district?,id11,qid319
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R1 zoning district?,id11,qid320
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R2 zoning district?,id11,qid321
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R2 zoning district?,id11,qid322
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R3 zoning district?,id11,qid323
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R3 zoning district?,id11,qid324
Are temporary buildings allowed in a R1 zoning district?,id11,qid325
Are temporary buildings permitted in a R1 zoning district?,id11,qid326
Are temporary buildings allowed in a R2 zoning district?,id11,qid327
Are temporary buildings permitted in a R2 zoning district?,id11,qid328
Are temporary buildings allowed in a R3 zoning district?,id11,qid329
Are temporary buildings permitted in a R3 zoning district?,id11,qid330
Are two-family dwellings allowed in a R2 zoning district?,id11,qid331
Are two-family dwellings permitted in a R2 zoning district?,id11,qid332
Are two-family dwellings allowed in a R3 zoning district?,id11,qid333
Are two-family dwellings permitted in a R3 zoning district?,id11,qid334
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences allowed in a R3 zoning district?,id11,qid335
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences permitted in a R3 zoning district?,id11,qid336
Are open space allowed in a A1 zoning district?,id11,qid337
Are open space permitted in a A1 zoning district?,id11,qid338
Are agricultural Use allowed in a A2 zoning district?,id11,qid339
Are agricultural Use permitted in a A2 zoning district?,id11,qid340
Are dwellings allowed in a A2 zoning district?,id11,qid341
Are dwellings permitted in a A2 zoning district?,id11,qid342
Are maintenance/storage buildings allowed in a A2 zoning district?,id11,qid343
Are maintenance/storage buildings permitted in a A2 zoning district?,id11,qid344
Are minor automotive repair allowed in a C1 zoning district?,id11,qid345
Are minor automotive repair permitted in a C1 zoning district?,id11,qid346
Are minor automotive repair allowed in a C3 zoning district?,id11,qid347
Are minor automotive repair permitted in a C3 zoning district?,id11,qid348
Are minor automotive repair allowed in a C4 zoning district?,id11,qid349
Are minor automotive repair permitted in a C4 zoning district?,id11,qid350
Are automotive motor fuel dispensing facilities allowed in a C1 zoning district?,id11,qid351
Are automotive motor fuel dispensing facilities permitted in a C1 zoning district?,id11,qid352
Are automotive motor fuel dispensing facilities allowed in a C2 zoning district?,id11,qid353
Are automotive motor fuel dispensing facilities permitted in a C2 zoning district?,id11,qid354
Are automotive motor fuel dispensing facilities allowed in a C3 zoning district?,id11,qid355
Are automotive motor fuel dispensing facilities permitted in a C3 zoning district?,id11,qid356
Are automotive motor fuel dispensing facilities allowed in a C4 zoning district?,id11,qid357
Are automotive motor fuel dispensing facilities permitted in a C4 zoning district?,id11,qid358
Are automotive self-service motor fuel dispensing facilities allowed in a C1 zoning district?,id11,qid359
Are automotive self-service motor fuel dispensing facilities permitted in a C1 zoning district?,id11,qid360
Are automotive self-service motor fuel dispensing facilities allowed in a C2 zoning district?,id11,qid361
Are automotive self-service motor fuel dispensing facilities permitted in a C2 zoning district?,id11,qid362
Are automotive self-service motor fuel dispensing facilities allowed in a C3 zoning district?,id11,qid363
Are automotive self-service motor fuel dispensing facilities permitted in a C3 zoning district?,id11,qid364
Are automotive self-service motor fuel dispensing facilities allowed in a C4 zoning district?,id11,qid365
Are automotive self-service motor fuel dispensing facilities permitted in a C4 zoning district?,id11,qid366
Are business services allowed in a C1 zoning district?,id11,qid367
Are business services permitted in a C1 zoning district?,id11,qid368
Are business services allowed in a C2 zoning district?,id11,qid369
Are business services permitted in a C2 zoning district?,id11,qid370
Are business services allowed in a C3 zoning district?,id11,qid371
Are business services permitted in a C3 zoning district?,id11,qid372
Are business services allowed in a C4 zoning district?,id11,qid373
Are business services permitted in a C4 zoning district?,id11,qid374
Are financial services allowed in a C1 zoning district?,id11,qid375
Are financial services permitted in a C1 zoning district?,id11,qid376
Are financial services allowed in a C2 zoning district?,id11,qid377
Are financial services permitted in a C2 zoning district?,id11,qid378
Are financial services allowed in a C3 zoning district?,id11,qid379
Are financial services permitted in a C3 zoning district?,id11,qid380
Are financial services allowed in a C4 zoning district?,id11,qid381
Are financial services permitted in a C4 zoning district?,id11,qid382
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C1 zoning district?,id11,qid383
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C1 zoning district?,id11,qid384
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C2 zoning district?,id11,qid385
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C2 zoning district?,id11,qid386
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C3 zoning district?,id11,qid387
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C3 zoning district?,id11,qid388
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C4 zoning district?,id11,qid389
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C4 zoning district?,id11,qid390
Are family and group day care facilities allowed in a C1 zoning district?,id11,qid391
Are family and group day care facilities permitted in a C1 zoning district?,id11,qid392
Are family and group day care facilities allowed in a C2 zoning district?,id11,qid393
Are family and group day care facilities permitted in a C2 zoning district?,id11,qid394
Are family and group day care facilities allowed in a C3 zoning district?,id11,qid395
Are family and group day care facilities permitted in a C3 zoning district?,id11,qid396
Are family and group day care facilities allowed in a C4 zoning district?,id11,qid397
Are family and group day care facilities permitted in a C4 zoning district?,id11,qid398
Are libraries allowed in a C1 zoning district?,id11,qid399
Are libraries permitted in a C1 zoning district?,id11,qid400
Are libraries allowed in a C2 zoning district?,id11,qid401
Are libraries permitted in a C2 zoning district?,id11,qid402
Are libraries allowed in a C3 zoning district?,id11,qid403
Are libraries permitted in a C3 zoning district?,id11,qid404
Are libraries allowed in a C4 zoning district?,id11,qid405
Are libraries permitted in a C4 zoning district?,id11,qid406
Are mortuary and funeral homes allowed in a C1 zoning district?,id11,qid407
Are mortuary and funeral homes permitted in a C1 zoning district?,id11,qid408
Are mortuary and funeral homes allowed in a C2 zoning district?,id11,qid409
Are mortuary and funeral homes permitted in a C2 zoning district?,id11,qid410
Are mortuary and funeral homes allowed in a C3 zoning district?,id11,qid411
Are mortuary and funeral homes permitted in a C3 zoning district?,id11,qid412
Are mortuary and funeral homes allowed in a C4 zoning district?,id11,qid413
Are mortuary and funeral homes permitted in a C4 zoning district?,id11,qid414
Are places of religious worship allowed in a C1 zoning district?,id11,qid415
Are places of religious worship permitted in a C1 zoning district?,id11,qid416
Are places of religious worship allowed in a C2 zoning district?,id11,qid417
Are places of religious worship permitted in a C2 zoning district?,id11,qid418
Are places of religious worship allowed in a C3 zoning district?,id11,qid419
Are places of religious worship permitted in a C3 zoning district?,id11,qid420
Are places of religious worship allowed in a C4 zoning district?,id11,qid421
Are places of religious worship permitted in a C4 zoning district?,id11,qid422
Are places of religious worship allowed in a FI1 zoning district?,id11,qid423
Are places of religious worship permitted in a FI1 zoning district?,id11,qid424
Are places of religious worship allowed in a FI2 zoning district?,id11,qid425
Are places of religious worship permitted in a FI2 zoning district?,id11,qid426
Are places of religious worship allowed in a FI3 zoning district?,id11,qid427
Are places of religious worship permitted in a FI3 zoning district?,id11,qid428
Are public utility stations allowed in a C1 zoning district?,id11,qid429
Are public utility stations permitted in a C1 zoning district?,id11,qid430
Are public utility stations allowed in a C2 zoning district?,id11,qid431
Are public utility stations permitted in a C2 zoning district?,id11,qid432
Are public utility stations allowed in a C3 zoning district?,id11,qid433
Are public utility stations permitted in a C3 zoning district?,id11,qid434
Are public utility stations allowed in a C4 zoning district?,id11,qid435
Are public utility stations permitted in a C4 zoning district?,id11,qid436
Are restaurants allowed in a C1 zoning district?,id11,qid437
Are restaurants permitted in a C1 zoning district?,id11,qid438
Are restaurants allowed in a C2 zoning district?,id11,qid439
Are restaurants permitted in a C2 zoning district?,id11,qid440
Are restaurants allowed in a C3 zoning district?,id11,qid441
Are restaurants permitted in a C3 zoning district?,id11,qid442
Are restaurants allowed in a C4 zoning district?,id11,qid443
Are restaurants permitted in a C4 zoning district?,id11,qid444
Are light commercial (excluding wholesale sales) allowed in a C2 zoning district?,id11,qid445
Are light commercial (excluding wholesale sales) permitted in a C2 zoning district?,id11,qid446
Are light commercial (excluding wholesale sales) allowed in a C3 zoning district?,id11,qid447
Are light commercial (excluding wholesale sales) permitted in a C3 zoning district?,id11,qid448
Are light commercial (excluding wholesale sales) allowed in a C4 zoning district?,id11,qid449
