question,document_identifier,question_identifier
Are boat storage yards permitted in a FI1 zoning district?,id5,qid592
Are boat storage yards allowed in a FI2 zoning district?,id5,qid593
Are boat storage yards permitted in a FI2 zoning district?,id5,qid594
Are boat storage yards allowed in a FI3 zoning district?,id5,qid595
Are boat storage yards permitted in a FI3 zoning district?,id5,qid596
Are stadiums and arenas allowed in a FI2 zoning district?,id5,qid597
Are stadiums and arenas permitted in a FI2 zoning district?,id5,qid598
Are stadiums and arenas allowed in a FI3 zoning district?,id5,qid599
Are stadiums and arenas permitted in a FI3 zoning district?,id5,qid600
Are indoor swap meets allowed in a FI2 zoning district?,id5,qid601
Are indoor swap meets permitted in a FI2 zoning district?,id5,qid602
Are indoor swap meets allowed in a FI3 zoning district?,id5,qid603
Are indoor swap meets permitted in a FI3 zoning district?,id5,qid604
Are breweries allowed in a FI2 zoning district?,id5,qid605
Are breweries permitted in a FI2 zoning district?,id5,qid606
Are breweries allowed in a FI3 zoning district?,id5,qid607
Are breweries permitted in a FI3 zoning district?,id5,qid608
Are liquid fertilizer manufacturing allowed in a FI2 zoning district?,id5,qid609
Are liquid fertilizer manufacturing permitted in a FI2 zoning district?,id5,qid610
Are liquid fertilizer manufacturing allowed in a FI3 zoning district?,id5,qid611
Are liquid fertilizer manufacturing permitted in a FI3 zoning district?,id5,qid612
Are carpet manufacturing allowed in a FI2 zoning district?,id5,qid613
Are carpet manufacturing permitted in a FI2 zoning district?,id5,qid614
Are carpet manufacturing allowed in a FI3 zoning district?,id5,qid615
Are carpet manufacturing permitted in a FI3 zoning district?,id5,qid616
Are monument works allowed in a FI2 zoning district?,id5,qid617
Are monument works permitted in a FI2 zoning district?,id5,qid618
Are monument works allowed in a FI3 zoning district?,id5,qid619
Are monument works permitted in a FI3 zoning district?,id5,qid620
Are regional recycling center allowed in a FI2 zoning district?,id5,qid621
Are regional recycling center permitted in a FI2 zoning district?,id5,qid622
Are regional recycling center allowed in a FI3 zoning district?,id5,qid623
Are regional recycling center permitted in a FI3 zoning district?,id5,qid624
Are auto-dismantling yards allowed in a FI3 zoning district?,id5,qid625
Are auto-dismantling yards permitted in a FI3 zoning district?,id5,qid626
Are alcohol manufacturing allowed in a FI3 zoning district?,id5,qid627
Are alcohol manufacturing permitted in a FI3 zoning district?,id5,qid628
Are cotton gins allowed in a FI3 zoning district?,id5,qid629
Are cotton gins permitted in a FI3 zoning district?,id5,qid630
Are paper manufacturing allowed in a FI3 zoning district?,id5,qid631
Are paper manufacturing permitted in a FI3 zoning district?,id5,qid632
Are quarries allowed in a FI3 zoning district?,id5,qid633
Are quarries permitted in a FI3 zoning district?,id5,qid634
Are salt works allowed in a FI3 zoning district?,id5,qid635
Are salt works permitted in a FI3 zoning district?,id5,qid636
Are petroleum refining allowed in a FI3 zoning district?,id5,qid637
Are petroleum refining permitted in a FI3 zoning district?,id5,qid638
What is the minimum lot size in the R1b zoning district?,id5,qid639
What is the maximum density in the R1b zoning district?,id5,qid640
What is the minimum lot width in the R1b zoning district?,id5,qid641
What is the minimum lot depth in the R1b zoning district?,id5,qid642
What is the minimum front setback in the R1b zoning district?,id5,qid643
What is the minimum side setback in the R1b zoning district?,id5,qid644
What is the minimum rear setback in the R1b zoning district?,id5,qid645
What is the maximum building height in the R1b zoning district?,id5,qid646
What is the minimum lot size in the C2 zoning district?,id5,qid647
What is the maximum density in the C2 zoning district?,id5,qid648
What is the minimum lot width in the C2 zoning district?,id5,qid649
What is the minimum lot depth in the C2 zoning district?,id5,qid650
What is the minimum front setback in the C2 zoning district?,id5,qid651
What is the minimum side setback in the C2 zoning district?,id5,qid652
What is the minimum rear setback in the C2 zoning district?,id5,qid653
What is the maximum building height in the C2 zoning district?,id5,qid654
What is the minimum lot size in the A1 zoning district?,id5,qid655
What is the maximum density in the A1 zoning district?,id5,qid656
What is the minimum lot width in the A1 zoning district?,id5,qid657
What is the minimum lot depth in the A1 zoning district?,id5,qid658
What is the minimum front setback in the A1 zoning district?,id5,qid659
What is the minimum side setback in the A1 zoning district?,id5,qid660
What is the minimum rear setback in the A1 zoning district?,id5,qid661
What is the maximum building height in the A1 zoning district?,id5,qid662
What is the minimum lot size in the R3a zoning district?,id5,qid663
What is the maximum density in the R3a zoning district?,id5,qid664
What is the minimum lot width in the R3a zoning district?,id5,qid665
What is the minimum lot depth in the R3a zoning district?,id5,qid666
What is the minimum front setback in the R3a zoning district?,id5,qid667
What is the minimum side setback in the R3a zoning district?,id5,qid668
What is the minimum rear setback in the R3a zoning district?,id5,qid669
What is the maximum building height in the R3a zoning district?,id5,qid670
What is the minimum lot size in the A2 zoning district?,id5,qid671
What is the maximum density in the A2 zoning district?,id5,qid672
What is the minimum lot width in the A2 zoning district?,id5,qid673
What is the minimum lot depth in the A2 zoning district?,id5,qid674
What is the minimum front setback in the A2 zoning district?,id5,qid675
What is the minimum side setback in the A2 zoning district?,id5,qid676
What is the minimum rear setback in the A2 zoning district?,id5,qid677
What is the maximum building height in the A2 zoning district?,id5,qid678
What is the minimum lot size in the R1c zoning district?,id5,qid679
What is the maximum density in the R1c zoning district?,id5,qid680
What is the minimum lot width in the R1c zoning district?,id5,qid681
What is the minimum lot depth in the R1c zoning district?,id5,qid682
What is the minimum front setback in the R1c zoning district?,id5,qid683
What is the minimum side setback in the R1c zoning district?,id5,qid684
What is the minimum rear setback in the R1c zoning district?,id5,qid685
What is the maximum building height in the R1c zoning district?,id5,qid686
What is the minimum lot size in the R1d zoning district?,id5,qid687
What is the maximum density in the R1d zoning district?,id5,qid688
What is the minimum lot width in the R1d zoning district?,id5,qid689
What is the minimum lot depth in the R1d zoning district?,id5,qid690
What is the minimum front setback in the R1d zoning district?,id5,qid691
What is the minimum side setback in the R1d zoning district?,id5,qid692
What is the minimum rear setback in the R1d zoning district?,id5,qid693
What is the maximum building height in the R1d zoning district?,id5,qid694
What is the minimum lot size in the C4 zoning district?,id5,qid695
What is the maximum density in the C4 zoning district?,id5,qid696
What is the minimum lot width in the C4 zoning district?,id5,qid697
What is the minimum lot depth in the C4 zoning district?,id5,qid698
What is the minimum front setback in the C4 zoning district?,id5,qid699
What is the minimum side setback in the C4 zoning district?,id5,qid700
What is the minimum rear setback in the C4 zoning district?,id5,qid701
What is the maximum building height in the C4 zoning district?,id5,qid702
What is the minimum lot size in the C1 zoning district?,id5,qid703
What is the maximum density in the C1 zoning district?,id5,qid704
What is the minimum lot width in the C1 zoning district?,id5,qid705
What is the minimum lot depth in the C1 zoning district?,id5,qid706
What is the minimum front setback in the C1 zoning district?,id5,qid707
What is the minimum side setback in the C1 zoning district?,id5,qid708
What is the minimum rear setback in the C1 zoning district?,id5,qid709
What is the maximum building height in the C1 zoning district?,id5,qid710
What is the minimum lot size in the FI1 zoning district?,id5,qid711
What is the maximum density in the FI1 zoning district?,id5,qid712
What is the minimum lot width in the FI1 zoning district?,id5,qid713
What is the minimum lot depth in the FI1 zoning district?,id5,qid714
What is the minimum front setback in the FI1 zoning district?,id5,qid715
What is the minimum side setback in the FI1 zoning district?,id5,qid716
What is the minimum rear setback in the FI1 zoning district?,id5,qid717
What is the maximum building height in the FI1 zoning district?,id5,qid718
What is the minimum lot size in the R1a zoning district?,id5,qid719
What is the maximum density in the R1a zoning district?,id5,qid720
What is the minimum lot width in the R1a zoning district?,id5,qid721
What is the minimum lot depth in the R1a zoning district?,id5,qid722
What is the minimum front setback in the R1a zoning district?,id5,qid723
What is the minimum side setback in the R1a zoning district?,id5,qid724
What is the minimum rear setback in the R1a zoning district?,id5,qid725
What is the maximum building height in the R1a zoning district?,id5,qid726
What is the minimum lot size in the FI2 zoning district?,id5,qid727
What is the maximum density in the FI2 zoning district?,id5,qid728
What is the minimum lot width in the FI2 zoning district?,id5,qid729
What is the minimum lot depth in the FI2 zoning district?,id5,qid730
What is the minimum front setback in the FI2 zoning district?,id5,qid731
What is the minimum side setback in the FI2 zoning district?,id5,qid732
What is the minimum rear setback in the FI2 zoning district?,id5,qid733
What is the maximum building height in the FI2 zoning district?,id5,qid734
What is the minimum lot size in the FI3 zoning district?,id5,qid735
What is the maximum density in the FI3 zoning district?,id5,qid736
What is the minimum lot width in the FI3 zoning district?,id5,qid737
What is the minimum lot depth in the FI3 zoning district?,id5,qid738
What is the minimum front setback in the FI3 zoning district?,id5,qid739
What is the minimum side setback in the FI3 zoning district?,id5,qid740
What is the minimum rear setback in the FI3 zoning district?,id5,qid741
What is the maximum building height in the FI3 zoning district?,id5,qid742
What is the minimum lot size in the R2a zoning district?,id5,qid743
What is the maximum density in the R2a zoning district?,id5,qid744
What is the minimum lot width in the R2a zoning district?,id5,qid745
What is the minimum lot depth in the R2a zoning district?,id5,qid746
What is the minimum front setback in the R2a zoning district?,id5,qid747
What is the minimum side setback in the R2a zoning district?,id5,qid748
What is the minimum rear setback in the R2a zoning district?,id5,qid749
What is the maximum building height in the R2a zoning district?,id5,qid750
What is the minimum lot size in the C3 zoning district?,id5,qid751
What is the maximum density in the C3 zoning district?,id5,qid752
What is the minimum lot width in the C3 zoning district?,id5,qid753
What is the minimum lot depth in the C3 zoning district?,id5,qid754
What is the minimum front setback in the C3 zoning district?,id5,qid755
What is the minimum side setback in the C3 zoning district?,id5,qid756
What is the minimum rear setback in the C3 zoning district?,id5,qid757
What is the maximum building height in the C3 zoning district?,id5,qid758
What is the minimum lot size in the A3 zoning district?,id5,qid759
What is the maximum density in the A3 zoning district?,id5,qid760
What is the minimum lot width in the A3 zoning district?,id5,qid761
What is the minimum lot depth in the A3 zoning district?,id5,qid762
What is the minimum front setback in the A3 zoning district?,id5,qid763
What is the minimum side setback in the A3 zoning district?,id5,qid764
What is the minimum rear setback in the A3 zoning district?,id5,qid765
What is the maximum building height in the A3 zoning district?,id5,qid766
What is the minimum lot size in the R3b zoning district?,id5,qid767
What is the maximum density in the R3b zoning district?,id5,qid768
What is the minimum lot width in the R3b zoning district?,id5,qid769
What is the minimum lot depth in the R3b zoning district?,id5,qid770
What is the minimum front setback in the R3b zoning district?,id5,qid771
What is the minimum side setback in the R3b zoning district?,id5,qid772
What is the minimum rear setback in the R3b zoning district?,id5,qid773
What is the maximum building height in the R3b zoning district?,id5,qid774
What is the minimum lot size in the R2b zoning district?,id5,qid775
What is the maximum density in the R2b zoning district?,id5,qid776
What is the minimum lot width in the R2b zoning district?,id5,qid777
What is the minimum lot depth in the R2b zoning district?,id5,qid778
What is the minimum front setback in the R2b zoning district?,id5,qid779
What is the minimum side setback in the R2b zoning district?,id5,qid780
What is the minimum rear setback in the R2b zoning district?,id5,qid781
What is the maximum building height in the R2b zoning district?,id5,qid782
Is the minimum lot size for a property in the R1a zoning district 35000 square feet?,id5,qid783
Is the maximum density for a property in the R1a zoning district 1 dwelling units per acre?,id5,qid784
Is the minimum lot width for a property in the R1a zoning district 125 feet?,id5,qid785
Is the minimum lot depth for a property in the R1a zoning district 150 feet?,id5,qid786
Is the minimum front setback for a property in the R1a zoning district 25 feet?,id5,qid787
Is the minimum side setback for a property in the R1a zoning district 10 feet?,id5,qid788
Is the minimum rear setback for a property in the R1a zoning district 30 feet?,id5,qid789
Is the maximum building height for a property in the R1a zoning district 35 feet?,id5,qid790
Is the minimum lot size for a property in the R1b zoning district 20000 square feet?,id5,qid791
Is the maximum density for a property in the R1b zoning district 2 dwelling units per acre?,id5,qid792
Is the minimum lot width for a property in the R1b zoning district 100 feet?,id5,qid793
Is the minimum lot depth for a property in the R1b zoning district 125 feet?,id5,qid794
Is the minimum front setback for a property in the R1b zoning district 20 feet?,id5,qid795
Is the minimum side setback for a property in the R1b zoning district 10 feet?,id5,qid796
Is the minimum rear setback for a property in the R1b zoning district 25 feet?,id5,qid797
Is the maximum building height for a property in the R1b zoning district 35 feet?,id5,qid798
Is the minimum lot size for a property in the R1c zoning district 10000 square feet?,id5,qid799
Is the maximum density for a property in the R1c zoning district 4 dwelling units per acre?,id5,qid800
Is the minimum lot width for a property in the R1c zoning district 75 feet?,id5,qid801
Is the minimum lot depth for a property in the R1c zoning district 100 feet?,id5,qid802
Is the minimum front setback for a property in the R1c zoning district 20 feet?,id5,qid803
Is the minimum side setback for a property in the R1c zoning district 5 feet?,id5,qid804
Is the minimum rear setback for a property in the R1c zoning district 25 feet?,id5,qid805
Is the maximum building height for a property in the R1c zoning district 35 feet?,id5,qid806
Is the minimum lot size for a property in the R1d zoning district 6000 square feet?,id5,qid807
Is the maximum density for a property in the R1d zoning district 6 dwelling units per acre?,id5,qid808
Is the minimum lot width for a property in the R1d zoning district 60 feet?,id5,qid809
Is the minimum lot depth for a property in the R1d zoning district 90 feet?,id5,qid810
Is the minimum front setback for a property in the R1d zoning district 15 feet?,id5,qid811
Is the minimum side setback for a property in the R1d zoning district 5 feet?,id5,qid812
Is the minimum rear setback for a property in the R1d zoning district 20 feet?,id5,qid813
Is the maximum building height for a property in the R1d zoning district 35 feet?,id5,qid814
Is the minimum lot size for a property in the R2a zoning district 10000 square feet?,id5,qid815
Is the maximum density for a property in the R2a zoning district 4 dwelling units per acre?,id5,qid816
Is the minimum lot width for a property in the R2a zoning district 60 feet?,id5,qid817
Is the minimum lot depth for a property in the R2a zoning district 70 feet?,id5,qid818
Is the minimum front setback for a property in the R2a zoning district 20 feet?,id5,qid819
Is the minimum side setback for a property in the R2a zoning district 5 feet?,id5,qid820
Is the minimum rear setback for a property in the R2a zoning district 20 feet?,id5,qid821
Is the maximum building height for a property in the R2a zoning district 35 feet?,id5,qid822
Is the minimum lot size for a property in the R2b zoning district 6000 square feet?,id5,qid823
Is the maximum density for a property in the R2b zoning district 6 dwelling units per acre?,id5,qid824
Is the minimum lot width for a property in the R2b zoning district 60 feet?,id5,qid825
Is the minimum lot depth for a property in the R2b zoning district 70 feet?,id5,qid826
Is the minimum front setback for a property in the R2b zoning district 15 feet?,id5,qid827
Is the minimum side setback for a property in the R2b zoning district 5 feet?,id5,qid828
Is the minimum rear setback for a property in the R2b zoning district 20 feet?,id5,qid829
Is the maximum building height for a property in the R2b zoning district 35 feet?,id5,qid830
Is the minimum lot size for a property in the R3a zoning district 6000 square feet?,id5,qid831
Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?,id5,qid832
Is the minimum lot width for a property in the R3a zoning district 60 feet?,id5,qid833
Is the minimum lot depth for a property in the R3a zoning district 70 feet?,id5,qid834
Is the minimum front setback for a property in the R3a zoning district 15 feet?,id5,qid835
Is the minimum side setback for a property in the R3a zoning district 5 feet?,id5,qid836
Is the minimum rear setback for a property in the R3a zoning district 20 feet?,id5,qid837
Is the maximum building height for a property in the R3a zoning district 35 feet?,id5,qid838
Is the minimum lot size for a property in the R3b zoning district 6000 square feet?,id5,qid839
Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?,id5,qid840
Is the minimum lot width for a property in the R3b zoning district 60 feet?,id5,qid841
Is the minimum lot depth for a property in the R3b zoning district 70 feet?,id5,qid842
Is the minimum front setback for a property in the R3b zoning district 15 feet?,id5,qid843
Is the minimum side setback for a property in the R3b zoning district 5 feet?,id5,qid844
Is the minimum rear setback for a property in the R3b zoning district 20 feet?,id5,qid845
Is the maximum building height for a property in the R3b zoning district 35 feet?,id5,qid846
Is the minimum lot size for a property in the C1 zoning district 6000 square feet?,id5,qid847
Is the maximum density for a property in the C1 zoning district 12 units per acre?,id5,qid848
Is the minimum lot width for a property in the C1 zoning district 30 feet?,id5,qid849
Is the minimum lot depth for a property in the C1 zoning district 70 feet?,id5,qid850
Is the minimum front setback for a property in the C1 zoning district 0 feet?,id5,qid851
Is the minimum side setback for a property in the C1 zoning district 0 feet?,id5,qid852
Is the minimum rear setback for a property in the C1 zoning district 0 feet?,id5,qid853
Is the maximum building height for a property in the C1 zoning district 30 feet?,id5,qid854
Is the minimum lot width for a property in the C2 zoning district 30 feet?,id5,qid855
Is the minimum lot depth for a property in the C2 zoning district 70 feet?,id5,qid856
Is the minimum front setback for a property in the C2 zoning district 0 feet?,id5,qid857
Is the minimum side setback for a property in the C2 zoning district 0 feet?,id5,qid858
Is the minimum rear setback for a property in the C2 zoning district 0 feet?,id5,qid859
Is the maximum building height for a property in the C2 zoning district 40 feet?,id5,qid860
Is the minimum lot width for a property in the C3 zoning district 75 feet?,id5,qid861
Is the minimum lot depth for a property in the C3 zoning district 100 feet?,id5,qid862
Is the minimum front setback for a property in the C3 zoning district 0 feet?,id5,qid863
Is the minimum side setback for a property in the C3 zoning district 0 feet?,id5,qid864
Is the minimum rear setback for a property in the C3 zoning district 0 feet?,id5,qid865
Is the maximum building height for a property in the C3 zoning district 50 feet?,id5,qid866
Is the minimum lot width for a property in the C4 zoning district 75 feet?,id5,qid867
Is the minimum lot depth for a property in the C4 zoning district 100 feet?,id5,qid868
Is the minimum front setback for a property in the C4 zoning district 0 feet?,id5,qid869
Is the minimum side setback for a property in the C4 zoning district 0 feet?,id5,qid870
Is the minimum rear setback for a property in the C4 zoning district 0 feet?,id5,qid871
Is the maximum building height for a property in the C4 zoning district 50 feet?,id5,qid872
Is the minimum lot width for a property in the FI1 zoning district 50 feet?,id5,qid873
Is the minimum lot depth for a property in the FI1 zoning district 75 feet?,id5,qid874
Is the minimum front setback for a property in the FI1 zoning district 0 feet?,id5,qid875
Is the minimum side setback for a property in the FI1 zoning district 0 feet?,id5,qid876
Is the minimum rear setback for a property in the FI1 zoning district 0 feet?,id5,qid877
Is the maximum building height for a property in the FI1 zoning district 60 feet?,id5,qid878
Is the minimum lot width for a property in the FI2 zoning district 75 feet?,id5,qid879
Is the minimum lot depth for a property in the FI2 zoning district 100 feet?,id5,qid880
Is the minimum front setback for a property in the FI2 zoning district 0 feet?,id5,qid881
Is the minimum side setback for a property in the FI2 zoning district 0 feet?,id5,qid882
Is the minimum rear setback for a property in the FI2 zoning district 0 feet?,id5,qid883
Is the maximum building height for a property in the FI2 zoning district 80 feet?,id5,qid884
Is the minimum lot width for a property in the FI3 zoning district 100 feet?,id5,qid885
Is the minimum lot depth for a property in the FI3 zoning district 150 feet?,id5,qid886
Is the minimum front setback for a property in the FI3 zoning district 0 feet?,id5,qid887
Is the minimum side setback for a property in the FI3 zoning district 0 feet?,id5,qid888
Is the minimum rear setback for a property in the FI3 zoning district 0 feet?,id5,qid889
Is the maximum building height for a property in the FI3 zoning district 80 feet?,id5,qid890
Is the minimum lot size for a property in the A1 zoning district 20 acre?,id5,qid891
Is the maximum density for a property in the A1 zoning district 20 acres per dwelling unit?,id5,qid892
Is the minimum lot width for a property in the A1 zoning district 600 feet?,id5,qid893
Is the minimum lot depth for a property in the A1 zoning district 600 feet?,id5,qid894
Is the minimum front setback for a property in the A1 zoning district 30 feet?,id5,qid895
Is the minimum side setback for a property in the A1 zoning district 15 feet?,id5,qid896
Is the minimum rear setback for a property in the A1 zoning district 60 feet?,id5,qid897
Is the maximum building height for a property in the A1 zoning district 35 feet?,id5,qid898
Is the minimum lot size for a property in the A2 zoning district 10 acre?,id5,qid899
Is the maximum density for a property in the A2 zoning district 10 acres per dwelling unit?,id5,qid900
Is the minimum lot width for a property in the A2 zoning district 400 feet?,id5,qid901
Is the minimum lot depth for a property in the A2 zoning district 400 feet?,id5,qid902
Is the minimum front setback for a property in the A2 zoning district 30 feet?,id5,qid903
Is the minimum side setback for a property in the A2 zoning district 15 feet?,id5,qid904
Is the minimum rear setback for a property in the A2 zoning district 60 feet?,id5,qid905
Is the maximum building height for a property in the A2 zoning district 35 feet?,id5,qid906
Is the minimum lot size for a property in the A3 zoning district 5 acre?,id5,qid907
Is the maximum density for a property in the A3 zoning district 5 acres per dwelling unit?,id5,qid908
Is the minimum lot width for a property in the A3 zoning district 250 feet?,id5,qid909
Is the minimum lot depth for a property in the A3 zoning district 250 feet?,id5,qid910
Is the minimum front setback for a property in the A3 zoning district 30 feet?,id5,qid911
Is the minimum side setback for a property in the A3 zoning district 15 feet?,id5,qid912
Is the minimum rear setback for a property in the A3 zoning district 60 feet?,id5,qid913
Is the maximum building height for a property in the A3 zoning district 35 feet?,id5,qid914
Are regional recycling center permitted?,id5,qid915
Are regional recycling center allowed?,id5,qid916
Are public utility stations permitted?,id5,qid917
Are public utility stations allowed?,id5,qid918
Are liquid fertilizer manufacturing permitted?,id5,qid919
Are liquid fertilizer manufacturing allowed?,id5,qid920
Are group care facilities permitted?,id5,qid921
Are group care facilities allowed?,id5,qid922
Are paper manufacturing permitted?,id5,qid923
Are paper manufacturing allowed?,id5,qid924
Are mortuary and funeral homes permitted?,id5,qid925
Are mortuary and funeral homes allowed?,id5,qid926
Are product distribution centers permitted?,id5,qid927
Are product distribution centers allowed?,id5,qid928
Are commercial bakeries permitted?,id5,qid929
Are commercial bakeries allowed?,id5,qid930
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) permitted?,id5,qid931
Are amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses) allowed?,id5,qid932
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted?,id5,qid933
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed?,id5,qid934
Are dwellings permitted?,id5,qid935
Are dwellings allowed?,id5,qid936
Are storage yards permitted?,id5,qid937
Are storage yards allowed?,id5,qid938
Are maintenance/storage buildings permitted?,id5,qid939
Are maintenance/storage buildings allowed?,id5,qid940
Are dry cleaning plants permitted?,id5,qid941
Are dry cleaning plants allowed?,id5,qid942
Are auto-dismantling yards permitted?,id5,qid943
Are auto-dismantling yards allowed?,id5,qid944
Are automotive motor fuel dispensing facilities permitted?,id5,qid945
Are automotive motor fuel dispensing facilities allowed?,id5,qid946
Are commercial printing and publishing permitted?,id5,qid947
Are commercial printing and publishing allowed?,id5,qid948
Are publicly owned and operated parks permitted?,id5,qid949
Are publicly owned and operated parks allowed?,id5,qid950
Are taverns and cocktail lounges permitted?,id5,qid951
Are taverns and cocktail lounges allowed?,id5,qid952
Are manufacture and finishing permitted?,id5,qid953
