question,document_identifier,question_identifier
I would like to build amusement centers (including bowling alleys golf driving ranges miniature golf courses ice rinks pool and billiard halls and similar recreational uses). Which zoning districts permits this use?,id5,qid131
Which zoning districts allow automotive sales?,id5,qid132
Which zoning districts permit automotive sales?,id5,qid133
I would like to build automotive sales. Which zoning districts permits this use?,id5,qid134
Which zoning districts allow dwellings?,id5,qid135
Which zoning districts permit dwellings?,id5,qid136
I would like to build dwellings. Which zoning districts permits this use?,id5,qid137
Which zoning districts allow light commercial (excluding wholesale sales)?,id5,qid138
Which zoning districts permit light commercial (excluding wholesale sales)?,id5,qid139
I would like to build light commercial (excluding wholesale sales). Which zoning districts permits this use?,id5,qid140
Which zoning districts allow agricultural Use?,id5,qid141
Which zoning districts permit agricultural Use?,id5,qid142
I would like to build agricultural Use. Which zoning districts permits this use?,id5,qid143
Which zoning districts allow community centers (including wholesale and retail sales)?,id5,qid144
Which zoning districts permit community centers (including wholesale and retail sales)?,id5,qid145
I would like to build community centers (including wholesale and retail sales). Which zoning districts permits this use?,id5,qid146
Which zoning districts allow physical fitness centers?,id5,qid147
Which zoning districts permit physical fitness centers?,id5,qid148
I would like to build physical fitness centers. Which zoning districts permits this use?,id5,qid149
Which zoning districts allow paper manufacturing?,id5,qid150
Which zoning districts permit paper manufacturing?,id5,qid151
I would like to build paper manufacturing. Which zoning districts permits this use?,id5,qid152
Which zoning districts allow liquid fertilizer manufacturing?,id5,qid153
Which zoning districts permit liquid fertilizer manufacturing?,id5,qid154
I would like to build liquid fertilizer manufacturing. Which zoning districts permits this use?,id5,qid155
Which zoning districts allow manufacture and finishing?,id5,qid156
Which zoning districts permit manufacture and finishing?,id5,qid157
I would like to build manufacture and finishing. Which zoning districts permits this use?,id5,qid158
Which zoning districts allow two-family dwellings?,id5,qid159
Which zoning districts permit two-family dwellings?,id5,qid160
I would like to build two-family dwellings. Which zoning districts permits this use?,id5,qid161
Which zoning districts allow convenience and neighborhood commercial centers (excluding wholesale sales)?,id5,qid162
Which zoning districts permit convenience and neighborhood commercial centers (excluding wholesale sales)?,id5,qid163
I would like to build convenience and neighborhood commercial centers (excluding wholesale sales). Which zoning districts permits this use?,id5,qid164
Which zoning districts allow carpet manufacturing?,id5,qid165
Which zoning districts permit carpet manufacturing?,id5,qid166
I would like to build carpet manufacturing. Which zoning districts permits this use?,id5,qid167
Which zoning districts allow product distribution centers?,id5,qid168
Which zoning districts permit product distribution centers?,id5,qid169
I would like to build product distribution centers. Which zoning districts permits this use?,id5,qid170
Which zoning districts allow public libraries?,id5,qid171
Which zoning districts permit public libraries?,id5,qid172
I would like to build public libraries. Which zoning districts permits this use?,id5,qid173
Which zoning districts allow multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id5,qid174
Which zoning districts permit multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences?,id5,qid175
I would like to build multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences. Which zoning districts permits this use?,id5,qid176
Which zoning districts allow auto-dismantling yards?,id5,qid177
Which zoning districts permit auto-dismantling yards?,id5,qid178
I would like to build auto-dismantling yards. Which zoning districts permits this use?,id5,qid179
Which zoning districts allow woodworking shops?,id5,qid180
Which zoning districts permit woodworking shops?,id5,qid181
I would like to build woodworking shops. Which zoning districts permits this use?,id5,qid182
Which zoning districts allow publicly owned and operated parks?,id5,qid183
Which zoning districts permit publicly owned and operated parks?,id5,qid184
I would like to build publicly owned and operated parks. Which zoning districts permits this use?,id5,qid185
Which zoning districts allow indoor swap meets?,id5,qid186
Which zoning districts permit indoor swap meets?,id5,qid187
I would like to build indoor swap meets. Which zoning districts permits this use?,id5,qid188
Which zoning districts allow major automotive repair?,id5,qid189
Which zoning districts permit major automotive repair?,id5,qid190
I would like to build major automotive repair. Which zoning districts permits this use?,id5,qid191
Which zoning districts allow indoor theaters?,id5,qid192
Which zoning districts permit indoor theaters?,id5,qid193
I would like to build indoor theaters. Which zoning districts permits this use?,id5,qid194
Which zoning districts allow swimming pools and playgrounds?,id5,qid195
Which zoning districts permit swimming pools and playgrounds?,id5,qid196
I would like to build swimming pools and playgrounds. Which zoning districts permits this use?,id5,qid197
Which zoning districts allow hotels and motels (excluding other residential occupancies)?,id5,qid198
Which zoning districts permit hotels and motels (excluding other residential occupancies)?,id5,qid199
I would like to build hotels and motels (excluding other residential occupancies). Which zoning districts permits this use?,id5,qid200
Which zoning districts allow Minor automotive repair?,id5,qid201
Which zoning districts permit Minor automotive repair?,id5,qid202
I would like to build Minor automotive repair. Which zoning districts permits this use?,id5,qid203
Which zoning districts allow mortuary and funeral homes?,id5,qid204
Which zoning districts permit mortuary and funeral homes?,id5,qid205
I would like to build mortuary and funeral homes. Which zoning districts permits this use?,id5,qid206
Which zoning districts allow regional commercial centers (including wholesale and retail sales)?,id5,qid207
Which zoning districts permit regional commercial centers (including wholesale and retail sales)?,id5,qid208
I would like to build regional commercial centers (including wholesale and retail sales). Which zoning districts permits this use?,id5,qid209
Which zoning districts allow warehouses?,id5,qid210
Which zoning districts permit warehouses?,id5,qid211
I would like to build warehouses. Which zoning districts permits this use?,id5,qid212
Which zoning districts allow machine shops?,id5,qid213
Which zoning districts permit machine shops?,id5,qid214
I would like to build machine shops. Which zoning districts permits this use?,id5,qid215
Which zoning districts allow group care facilities?,id5,qid216
Which zoning districts permit group care facilities?,id5,qid217
I would like to build group care facilities. Which zoning districts permits this use?,id5,qid218
Which zoning districts allow building material supply sales (wholesale and retail)?,id5,qid219
Which zoning districts permit building material supply sales (wholesale and retail)?,id5,qid220
I would like to build building material supply sales (wholesale and retail). Which zoning districts permits this use?,id5,qid221
Which zoning districts allow buildings accessory to the permitted used (including private garages and accessory living quarters)?,id5,qid222
Which zoning districts permit buildings accessory to the permitted used (including private garages and accessory living quarters)?,id5,qid223
I would like to build buildings accessory to the permitted used (including private garages and accessory living quarters). Which zoning districts permits this use?,id5,qid224
Which zoning districts allow commercial bakeries?,id5,qid225
Which zoning districts permit commercial bakeries?,id5,qid226
I would like to build commercial bakeries. Which zoning districts permits this use?,id5,qid227
Which zoning districts allow regional recycling center?,id5,qid228
Which zoning districts permit regional recycling center?,id5,qid229
I would like to build regional recycling center. Which zoning districts permits this use?,id5,qid230
Which zoning districts allow minor automotive repair?,id5,qid231
Which zoning districts permit minor automotive repair?,id5,qid232
I would like to build minor automotive repair. Which zoning districts permits this use?,id5,qid233
Which zoning districts allow maintenance/storage buildings?,id5,qid234
Which zoning districts permit maintenance/storage buildings?,id5,qid235
I would like to build maintenance/storage buildings. Which zoning districts permits this use?,id5,qid236
Are single-family dwellings allowed in a R1 zoning district?,id5,qid237
Are single-family dwellings permitted in a R1 zoning district?,id5,qid238
Are single-family dwellings allowed in a R2 zoning district?,id5,qid239
Are single-family dwellings permitted in a R2 zoning district?,id5,qid240
Are single-family dwellings allowed in a R3 zoning district?,id5,qid241
Are single-family dwellings permitted in a R3 zoning district?,id5,qid242
Are publicly owned and operated parks allowed in a R1 zoning district?,id5,qid243
Are publicly owned and operated parks permitted in a R1 zoning district?,id5,qid244
Are publicly owned and operated parks allowed in a R2 zoning district?,id5,qid245
Are publicly owned and operated parks permitted in a R2 zoning district?,id5,qid246
Are publicly owned and operated parks allowed in a R3 zoning district?,id5,qid247
Are publicly owned and operated parks permitted in a R3 zoning district?,id5,qid248
Are recreation centers allowed in a R1 zoning district?,id5,qid249
Are recreation centers permitted in a R1 zoning district?,id5,qid250
Are recreation centers allowed in a R2 zoning district?,id5,qid251
Are recreation centers permitted in a R2 zoning district?,id5,qid252
Are recreation centers allowed in a R3 zoning district?,id5,qid253
Are recreation centers permitted in a R3 zoning district?,id5,qid254
Are swimming pools and playgrounds allowed in a R1 zoning district?,id5,qid255
Are swimming pools and playgrounds permitted in a R1 zoning district?,id5,qid256
Are swimming pools and playgrounds allowed in a R2 zoning district?,id5,qid257
Are swimming pools and playgrounds permitted in a R2 zoning district?,id5,qid258
Are swimming pools and playgrounds allowed in a R3 zoning district?,id5,qid259
Are swimming pools and playgrounds permitted in a R3 zoning district?,id5,qid260
Are police and fire department stations allowed in a R1 zoning district?,id5,qid261
Are police and fire department stations permitted in a R1 zoning district?,id5,qid262
Are police and fire department stations allowed in a R2 zoning district?,id5,qid263
Are police and fire department stations permitted in a R2 zoning district?,id5,qid264
Are police and fire department stations allowed in a R3 zoning district?,id5,qid265
Are police and fire department stations permitted in a R3 zoning district?,id5,qid266
Are police and fire department stations allowed in a C1 zoning district?,id5,qid267
Are police and fire department stations permitted in a C1 zoning district?,id5,qid268
Are police and fire department stations allowed in a C2 zoning district?,id5,qid269
Are police and fire department stations permitted in a C2 zoning district?,id5,qid270
Are police and fire department stations allowed in a C3 zoning district?,id5,qid271
Are police and fire department stations permitted in a C3 zoning district?,id5,qid272
Are police and fire department stations allowed in a C4 zoning district?,id5,qid273
Are police and fire department stations permitted in a C4 zoning district?,id5,qid274
Are public and governmental services allowed in a R1 zoning district?,id5,qid275
Are public and governmental services permitted in a R1 zoning district?,id5,qid276
Are public and governmental services allowed in a R2 zoning district?,id5,qid277
Are public and governmental services permitted in a R2 zoning district?,id5,qid278
Are public and governmental services allowed in a R3 zoning district?,id5,qid279
Are public and governmental services permitted in a R3 zoning district?,id5,qid280
Are public and governmental services allowed in a C1 zoning district?,id5,qid281
Are public and governmental services permitted in a C1 zoning district?,id5,qid282
Are public and governmental services allowed in a C2 zoning district?,id5,qid283
Are public and governmental services permitted in a C2 zoning district?,id5,qid284
Are public and governmental services allowed in a C3 zoning district?,id5,qid285
Are public and governmental services permitted in a C3 zoning district?,id5,qid286
Are public and governmental services allowed in a C4 zoning district?,id5,qid287
Are public and governmental services permitted in a C4 zoning district?,id5,qid288
Are public and governmental services allowed in a FI1 zoning district?,id5,qid289
Are public and governmental services permitted in a FI1 zoning district?,id5,qid290
Are public and governmental services allowed in a FI2 zoning district?,id5,qid291
Are public and governmental services permitted in a FI2 zoning district?,id5,qid292
Are public and governmental services allowed in a FI3 zoning district?,id5,qid293
Are public and governmental services permitted in a FI3 zoning district?,id5,qid294
Are public libraries allowed in a R1 zoning district?,id5,qid295
Are public libraries permitted in a R1 zoning district?,id5,qid296
Are public libraries allowed in a R2 zoning district?,id5,qid297
Are public libraries permitted in a R2 zoning district?,id5,qid298
Are public libraries allowed in a R3 zoning district?,id5,qid299
Are public libraries permitted in a R3 zoning district?,id5,qid300
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R1 zoning district?,id5,qid301
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R1 zoning district?,id5,qid302
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R2 zoning district?,id5,qid303
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R2 zoning district?,id5,qid304
Are schools and colleges (excluding colleges or trade schools operated for profit) allowed in a R3 zoning district?,id5,qid305
Are schools and colleges (excluding colleges or trade schools operated for profit) permitted in a R3 zoning district?,id5,qid306
Are public parking lots allowed in a R1 zoning district?,id5,qid307
Are public parking lots permitted in a R1 zoning district?,id5,qid308
Are public parking lots allowed in a R2 zoning district?,id5,qid309
Are public parking lots permitted in a R2 zoning district?,id5,qid310
Are public parking lots allowed in a R3 zoning district?,id5,qid311
Are public parking lots permitted in a R3 zoning district?,id5,qid312
Are private garages allowed in a R1 zoning district?,id5,qid313
Are private garages permitted in a R1 zoning district?,id5,qid314
Are private garages allowed in a R2 zoning district?,id5,qid315
Are private garages permitted in a R2 zoning district?,id5,qid316
Are private garages allowed in a R3 zoning district?,id5,qid317
Are private garages permitted in a R3 zoning district?,id5,qid318
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R1 zoning district?,id5,qid319
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R1 zoning district?,id5,qid320
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R2 zoning district?,id5,qid321
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R2 zoning district?,id5,qid322
Are buildings accessory to the permitted used (including private garages and accessory living quarters) allowed in a R3 zoning district?,id5,qid323
Are buildings accessory to the permitted used (including private garages and accessory living quarters) permitted in a R3 zoning district?,id5,qid324
Are temporary buildings allowed in a R1 zoning district?,id5,qid325
Are temporary buildings permitted in a R1 zoning district?,id5,qid326
Are temporary buildings allowed in a R2 zoning district?,id5,qid327
Are temporary buildings permitted in a R2 zoning district?,id5,qid328
Are temporary buildings allowed in a R3 zoning district?,id5,qid329
Are temporary buildings permitted in a R3 zoning district?,id5,qid330
Are two-family dwellings allowed in a R2 zoning district?,id5,qid331
Are two-family dwellings permitted in a R2 zoning district?,id5,qid332
Are two-family dwellings allowed in a R3 zoning district?,id5,qid333
Are two-family dwellings permitted in a R3 zoning district?,id5,qid334
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences allowed in a R3 zoning district?,id5,qid335
Are multiple family dwellings such as apartment houses boarding houses condominiums and congregate residences permitted in a R3 zoning district?,id5,qid336
Are open space allowed in a A1 zoning district?,id5,qid337
Are open space permitted in a A1 zoning district?,id5,qid338
Are agricultural Use allowed in a A2 zoning district?,id5,qid339
Are agricultural Use permitted in a A2 zoning district?,id5,qid340
Are dwellings allowed in a A2 zoning district?,id5,qid341
Are dwellings permitted in a A2 zoning district?,id5,qid342
Are maintenance/storage buildings allowed in a A2 zoning district?,id5,qid343
Are maintenance/storage buildings permitted in a A2 zoning district?,id5,qid344
Are minor automotive repair allowed in a C1 zoning district?,id5,qid345
Are minor automotive repair permitted in a C1 zoning district?,id5,qid346
Are minor automotive repair allowed in a C3 zoning district?,id5,qid347
Are minor automotive repair permitted in a C3 zoning district?,id5,qid348
Are minor automotive repair allowed in a C4 zoning district?,id5,qid349
Are minor automotive repair permitted in a C4 zoning district?,id5,qid350
Are automotive motor fuel dispensing facilities allowed in a C1 zoning district?,id5,qid351
Are automotive motor fuel dispensing facilities permitted in a C1 zoning district?,id5,qid352
Are automotive motor fuel dispensing facilities allowed in a C2 zoning district?,id5,qid353
Are automotive motor fuel dispensing facilities permitted in a C2 zoning district?,id5,qid354
Are automotive motor fuel dispensing facilities allowed in a C3 zoning district?,id5,qid355
Are automotive motor fuel dispensing facilities permitted in a C3 zoning district?,id5,qid356
Are automotive motor fuel dispensing facilities allowed in a C4 zoning district?,id5,qid357
Are automotive motor fuel dispensing facilities permitted in a C4 zoning district?,id5,qid358
Are automotive self-service motor fuel dispensing facilities allowed in a C1 zoning district?,id5,qid359
Are automotive self-service motor fuel dispensing facilities permitted in a C1 zoning district?,id5,qid360
Are automotive self-service motor fuel dispensing facilities allowed in a C2 zoning district?,id5,qid361
Are automotive self-service motor fuel dispensing facilities permitted in a C2 zoning district?,id5,qid362
Are automotive self-service motor fuel dispensing facilities allowed in a C3 zoning district?,id5,qid363
Are automotive self-service motor fuel dispensing facilities permitted in a C3 zoning district?,id5,qid364
Are automotive self-service motor fuel dispensing facilities allowed in a C4 zoning district?,id5,qid365
Are automotive self-service motor fuel dispensing facilities permitted in a C4 zoning district?,id5,qid366
Are business services allowed in a C1 zoning district?,id5,qid367
Are business services permitted in a C1 zoning district?,id5,qid368
Are business services allowed in a C2 zoning district?,id5,qid369
Are business services permitted in a C2 zoning district?,id5,qid370
Are business services allowed in a C3 zoning district?,id5,qid371
Are business services permitted in a C3 zoning district?,id5,qid372
Are business services allowed in a C4 zoning district?,id5,qid373
Are business services permitted in a C4 zoning district?,id5,qid374
Are financial services allowed in a C1 zoning district?,id5,qid375
Are financial services permitted in a C1 zoning district?,id5,qid376
Are financial services allowed in a C2 zoning district?,id5,qid377
Are financial services permitted in a C2 zoning district?,id5,qid378
Are financial services allowed in a C3 zoning district?,id5,qid379
Are financial services permitted in a C3 zoning district?,id5,qid380
Are financial services allowed in a C4 zoning district?,id5,qid381
Are financial services permitted in a C4 zoning district?,id5,qid382
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C1 zoning district?,id5,qid383
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C1 zoning district?,id5,qid384
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C2 zoning district?,id5,qid385
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C2 zoning district?,id5,qid386
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C3 zoning district?,id5,qid387
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C3 zoning district?,id5,qid388
Are convenience and neighborhood commercial centers (excluding wholesale sales) allowed in a C4 zoning district?,id5,qid389
Are convenience and neighborhood commercial centers (excluding wholesale sales) permitted in a C4 zoning district?,id5,qid390
Are family and group day care facilities allowed in a C1 zoning district?,id5,qid391
Are family and group day care facilities permitted in a C1 zoning district?,id5,qid392
Are family and group day care facilities allowed in a C2 zoning district?,id5,qid393
Are family and group day care facilities permitted in a C2 zoning district?,id5,qid394
Are family and group day care facilities allowed in a C3 zoning district?,id5,qid395
Are family and group day care facilities permitted in a C3 zoning district?,id5,qid396
Are family and group day care facilities allowed in a C4 zoning district?,id5,qid397
Are family and group day care facilities permitted in a C4 zoning district?,id5,qid398
Are libraries allowed in a C1 zoning district?,id5,qid399
Are libraries permitted in a C1 zoning district?,id5,qid400
Are libraries allowed in a C2 zoning district?,id5,qid401
Are libraries permitted in a C2 zoning district?,id5,qid402
Are libraries allowed in a C3 zoning district?,id5,qid403
Are libraries permitted in a C3 zoning district?,id5,qid404
Are libraries allowed in a C4 zoning district?,id5,qid405
Are libraries permitted in a C4 zoning district?,id5,qid406
Are mortuary and funeral homes allowed in a C1 zoning district?,id5,qid407
Are mortuary and funeral homes permitted in a C1 zoning district?,id5,qid408
Are mortuary and funeral homes allowed in a C2 zoning district?,id5,qid409
Are mortuary and funeral homes permitted in a C2 zoning district?,id5,qid410
Are mortuary and funeral homes allowed in a C3 zoning district?,id5,qid411
Are mortuary and funeral homes permitted in a C3 zoning district?,id5,qid412
Are mortuary and funeral homes allowed in a C4 zoning district?,id5,qid413
Are mortuary and funeral homes permitted in a C4 zoning district?,id5,qid414
Are places of religious worship allowed in a C1 zoning district?,id5,qid415
Are places of religious worship permitted in a C1 zoning district?,id5,qid416
Are places of religious worship allowed in a C2 zoning district?,id5,qid417
Are places of religious worship permitted in a C2 zoning district?,id5,qid418
Are places of religious worship allowed in a C3 zoning district?,id5,qid419
Are places of religious worship permitted in a C3 zoning district?,id5,qid420
Are places of religious worship allowed in a C4 zoning district?,id5,qid421
Are places of religious worship permitted in a C4 zoning district?,id5,qid422
Are places of religious worship allowed in a FI1 zoning district?,id5,qid423
Are places of religious worship permitted in a FI1 zoning district?,id5,qid424
Are places of religious worship allowed in a FI2 zoning district?,id5,qid425
Are places of religious worship permitted in a FI2 zoning district?,id5,qid426
Are places of religious worship allowed in a FI3 zoning district?,id5,qid427
Are places of religious worship permitted in a FI3 zoning district?,id5,qid428
Are public utility stations allowed in a C1 zoning district?,id5,qid429
Are public utility stations permitted in a C1 zoning district?,id5,qid430
Are public utility stations allowed in a C2 zoning district?,id5,qid431
Are public utility stations permitted in a C2 zoning district?,id5,qid432
Are public utility stations allowed in a C3 zoning district?,id5,qid433
Are public utility stations permitted in a C3 zoning district?,id5,qid434
Are public utility stations allowed in a C4 zoning district?,id5,qid435
Are public utility stations permitted in a C4 zoning district?,id5,qid436
Are restaurants allowed in a C1 zoning district?,id5,qid437
Are restaurants permitted in a C1 zoning district?,id5,qid438
Are restaurants allowed in a C2 zoning district?,id5,qid439
Are restaurants permitted in a C2 zoning district?,id5,qid440
Are restaurants allowed in a C3 zoning district?,id5,qid441
Are restaurants permitted in a C3 zoning district?,id5,qid442
Are restaurants allowed in a C4 zoning district?,id5,qid443
Are restaurants permitted in a C4 zoning district?,id5,qid444
Are light commercial (excluding wholesale sales) allowed in a C2 zoning district?,id5,qid445
Are light commercial (excluding wholesale sales) permitted in a C2 zoning district?,id5,qid446
Are light commercial (excluding wholesale sales) allowed in a C3 zoning district?,id5,qid447
Are light commercial (excluding wholesale sales) permitted in a C3 zoning district?,id5,qid448
Are light commercial (excluding wholesale sales) allowed in a C4 zoning district?,id5,qid449
